Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Zycus, Inc.
3.3",-1,1998,-1,Computer Hardware & Software,"Requirements

We are looking for applicants with a strong background in Analytics and Data mining (Web, Social and Big data), Machine Learning and Pattern Recognition, Natural Language Processing and Computational Linguistics, Statistical Modelling and Inferencing, Information Retrieval, Large Scale Distributed Systems and Cloud Computing, Econometrics and Quantitative Marketing, Applied Game Theory and Mechanism Design, Operations Research and Optimization, Human Computer Interaction and Information Visualization. Applicants with a background in other quantitative areas are also encouraged to apply.

We are looking for someone who can create and implement AI solutions. If you have built a product like IBM WATSON in the past and not just used WATSON to build applications, this could be the perfect role for you.

All successful candidates are expected to dive deep into problem areas of Zycus’ interest and invent technology solutions to not only advance the current products, but also to generate new product options that can strategically advantage the organization.

Skills:
Experience in predictive modelling and predictive software development
Skilled in Java, C++, Perl/Python (or similar scripting language)
Experience in using R, Matlab, or any other statistical software
Experience in mentoring junior team members, and guiding them on machine learning and data modelling applications
Strong communication and data presentation skills
Classification (svm, decision tree, random forest, neural network)
Regression (linear, polynomial, logistic, etc)
Classical Optimization(gradient descent, newton raphson, etc)
Graph theory (network analytics)
Heuristic optimisation (genetic algorithm, swarm theory)
Deep learning (lstm, convolutional nn, recurrent nn)
Must Have:
Experience: 1-9 years
The ideal candidate must have proven expertise in Artificial Intelligence (including deep learning algorithms), Machine Learning and/or NLP
The candidate must also have expertise in programming traditional machine learning algorithms, algorithm design & usage
Preferred experience with large data sets & distributed computing in Hadoop ecosystem
Fluency with databases
Benefits",AI/Machine Learning Engineer (Premium Colleges only),Bengaluru,3.3,$5 to $10 million (USD),"INR  5,51,050",Information Technology,501 to 1000 Employees,Company - Private
"Phenom People
4.3",-1,2011,-1,Computer Hardware & Software,"JOB DESCRIPTION

Job Requirements
Design and implement machine learning, information extraction, probabilistic matching algorithms and models
Research and develop innovative, scalable and dynamic solutions to hard problems
Work closely with Machine Learning Scientists (PhDs), ML engineers, data scientists and data engineers to address challenges head on
Use the latest advances in NLP, data science and machine leaning to enhance our products and create new experiences
Scale machine learning algorithm that powers our platform to support our growing customer base and increasing data volume
Be a valued contributor in shaping the future of our products and services
You will be part of our Data Science & Algorithms team and collaborate product management and other team members
Be part of a fast pace, fun focused, agile team
Work Experience
3+ years of industry experience
PhD/MS/BTech in computer science, information systems, or similar technical field
Strong mathematics, statistics, and data analytics
Solid coding and engineering skills preferably in Machine Learning (not mandatory)
Proficient in Java, Python, and Scala
Industry experience building and productionizing end-to-end systems
Knowledge of Information Extraction, NLP algorithms coupled with Deep Learning
Experience with data processing and storage frameworks like Hadoop, Spark, Kafka etc.",Machine Learning Engineer,Hyderabad,4.3,Unknown / Non-Applicable,"INR  9,50,000",Information Technology,501 to 1000 Employees,Company - Private
"Huawei Technologies Co., Ltd.
3.6",-1,1987,-1,Telecommunications Services,"Department Overview
Huawei Consumer Business Group is growing at an extremely fast-pace and currently we are in the top 2 smartphone makers. We believe in creating a great user experience, quality products for our consumers, and generating a high level of trust and confidence in our services.
Huawei Mobile Services (part of Consumer Business Group) provides Huawei device users a range of full-scenario and high-quality intelligent experience in smart home, health and fitness, mobile office, easy travel, and entertainment. In 2018, the number of Global Huawei Mobile Services users increased by 117% to more than 500 million users and to more than 560,000 registered developers worldwide respectively.
Adhering to a consumer-centric philosophy, Huawei Mobile Services together with global outstanding partners and developers will innovate and constantly explore the future of our better digital world!
Team Overview
Data Platform Group of Huawei Mobile Services India R&D Department are responsible for building various Big Data Platforms like Machine Learning Platforms, Search Platform & Services and end-to-end delivery owner for all the Big Data Services across 50+ countries (Europe, Latin America, Middle East, APAC regions) other than China. The Big Data Services we primarily focus on are Search & Recommendations (Video, Music & Theme applications), Internet Search, Smart Marketing Services, User Categorization, Analytics and BI etc.
We are looking for experienced, creative, and motivated Entry/Senior/Principal NLP Engineer for our Search & Recommendation Business to innovate and build practical Multi Lingual NLP applications for Intent understanding, Topic Modelling, Category Identification, Keyword extraction etc. that enhance and support our Big Data Services.
Responsibilities:
Work on a variety of multi-language NLP and Machine Learning projects
Perform hands-on Machine Learning tasks and statistical analyses in Python
Utilize DL frameworks like Pytorch or Tensorflow to build and train neural models for NLP tasks
Own projects from their inception to production release (and beyond)
Write efficient, clean, and maintainable Python code
Work with your team members and members of other teams to implement scalable and maintainable cloud-based solutions
Own and maintain the production environment together with your team members


Qualification and Skills:
Should have experience of minimum 5 years and above in the area of NLP and AI/Machine Learning.
Understanding and use of Deep Learning concepts and technologies (e.g LSTM).
Experience with some of the following concepts: sentiment analysis, text tagging, knowledge representation, knowledge graphs, named entity/relationship extraction, automatic summarization.
Experience with some of the following libraries and models: CoreNLP, NLTK, Gensim, SpaCy, Apache OpenNLP, TextBlob, Word2vec, and GloVe.
Experience using publicly available NLP related datasets: Amazon Web reviews, IMDB movie review, Google 1-billion word etc
Good knowledge of Python and hands-on experience with several of NumPy, SciPy, Pandas, Scikit-Learn, TensorFlow, and Keras.
Software engineering experience and hands-on experience with Python.
Experience with various public cloud environments and technologies.
PhD in computer science, maths, statistics, computational linguistics or equivalent experience.",Senior/Principal NLP Engineer,Bengaluru,3.6,$10+ billion (USD),"INR  7,49,729",Telecommunications,10000+ Employees,Company - Private
"iKomet Technology Solutions Pvt. Ltd
4.7",-1,2015,-1,IT Services,"Work Location: Chennai

Required Experience: 3 - 5

Job Description:
Understand the business problem, challenge of existing technologies and areas of application for AI technologies.
Coordinate between Data Scientists and Business Analysts
Automate infrastructure used by the Data Science team
Convert machine learning models into APIs so that other applications can access them
Test and deploy models
Develop minimum viable products based on machine learning
Automate processes by utilizing machine learning
Use AI to empower the company with novel capabilities
Develop required machine learning models or prototype applications applying formulated AI recipes and verify the problem/solution fit.
Involve in development of AI Platform and AInization projects.
Strong fundamental understanding of ML/DL algorithms and OpenCV.
Development of micro services for NLPasaservice.
Development of machine learning / NLP APIs.
Able to work in Linux based OS.
Experience with one or more scientific analysis and prototyping environments such as the SciPy/NumPy stack or with an ML framework such as TensorFlow or PyTorch.
Experience writing maintainable, testable, production-grade Python or Golang code.
Experience with data engineering, deep learning frameworks and related open-loop testing techniques is a plus.
Comfortable working in a fast paced, highly collaborative, dynamic work environment.",AI Engineer,Chennai,4.7,Unknown / Non-Applicable,INR 19K - INR 32K,Information Technology,1 to 50 Employees,Company - Private
"NVIDIA Corporation
4.5",-1,1993,-1,Computer Hardware & Software,"NVIDIA is seeking elite ASIC Verification Engineers to verify the design and implementation of low power features for the world’s leading SoCs and GPUs. This position offers the opportunity to have real impact in a dynamic, technology-focused company impacting product lines ranging from consumer graphics to self-driving cars and the growing field of artificial intelligence. We have crafted a team of outstanding people stretching around the globe, whose mission is to push the frontiers of what is possible today and define the platform for the future of computing. At NVIDIA, our employees are passionate about parallel and visual computing. We're united in our quest to transform the way graphics are used to solve some of the most complex problems in computer science.

The GPU started out as an engine for simulating human imagination, conjuring up the amazing virtual worlds of video games and Hollywood films. Today, NVIDIA’s GPU simulates human intelligence, running deep learning algorithms and acting as the brain of computers, robots, and self-driving cars that can perceive and understand the world. NVIDIA is increasingly known as “the AI computing company.”

What you’ll be doing:
You will work on structural and functional verification of low power aspects of NVIDIA’s family of chips
You will come up with test plans and coverage plans of these features
You will write test cases, test bench components like assertions and coverage points, and own verification convergence
You will collaborate with system level and unit level teams to cover the features well from functional, electrical, performance, and noise aspects.
You will be working with architects, designers, pre- and post-silicon verification teams, synthesis, timing and back-end teams to accomplish your tasks.
You will validate the effectiveness of the low power features on silicon
What we need to see:
BS/MS with specialization/experience related to Low Power techniques and Verification
2+ years of experience
Fundamental understanding of power basics including transistor-level leakage/dynamic characteristics of VLSI circuits
Knowledge of power intent formats - UPF/CPF
Experience in Static Power check - tools like VCLP/MVRC or similar.
Experience in Power aware dynamic verification - NLP/MVSIM or similar tools.
Experience in design and verification tools (VCS or equivalent simulation tools, Verdi or other debug tools)
Familiarity with low power design techniques such as multi VT, Clock gating, Power gating, and Dynamic Voltage-Frequency Scaling (DVFS)
Ways to stand out from the crowd:
Good software programming skills. Python/Perl/C++ preferred.
Good debugging and problem-solving skills
Good communication skills and ability & desire to work as a great teammate
With competitive salaries and a generous benefits package, Nvidia is widely considered to be one of the most desirable employers in the world. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Verification Engineer - Low Power,Bengaluru,4.5,$5 to $10 billion (USD),"INR  15,03,414",Information Technology,10000+ Employees,Company - Public
"Amazon.com, Inc.
4.3",-1,1994,-1,Internet,"Are you a person who knows how to use data and analytics as a tool to drive business decisions? If yes, we have a perfect role for you. Join Amazon's Employee Experience Analytics global team and help make a difference for all Amazonians! Amazon is known to be a metrics driven culture. Were looking for a Business Intelligence Engineer with expertise and passion in working with large data sets, experience bringing data from disparate data stores to programmatically identify patterns in the data, data visualization, and create business leadership friendly reports. You should have deep expertise in the design, creation, management, and business use of large datasets.

The EX Analytics team uses operational data and employee feedback to understand and improve the employee experience. Our team consists of program managers, business analysts, BIEs and research scientist utilizing operational data, user research, design thinking, natural language processing (NLP), experimentation and surveys to identify pain points and influence improvements for all Amazonians.


Amazon is an Equal Opportunity Employer Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.


Are you a person who knows how to use data and analytics as a tool to drive business decisions? If yes, we have a perfect role for you. Join Amazon's Employee Experience (EX) Analytics global team and help make a difference for all Amazonians! Amazon is known to be a metrics driven culture. Were looking for a Business Intelligence Engineer with expertise and passion in working with large data sets, experience bringing data from disparate data stores to programmatically identify patterns in the data, data visualization, and create business leadership friendly reports. You should have deep expertise in the design, creation, management, and business use of large datasets.

The EX Analytics team uses operational data and employee feedback to understand and improve the employee experience. Our team consists of program managers, business analysts, BIEs and research scientist utilizing operational data, user research, design thinking, natural language processing (NLP), experimentation and surveys to identify pain points and influence improvements for all Amazonians.

Basic Qualifications

· Bachelor's degree in Math/Statistics/Engineering/Information Systems or other quantitative discipline

· 3+ years of experience in data modeling / advanced business analytics

· Intermediate to advanced knowledge of SQL and Python with at least 4+ years of experience in RDBMS or columnar databases.

· Knowledge of visualization platforms like AWS QuickSight (preferred), Tableau, Microstrategy, or equivalent solutions


Preferred Qualifications

· Experience building and analyzing models using various statistical tools for predictive modeling

· Proficient in statistical programming languages such as R, SAS, Python

· Knowledge of scripting for automation

· Experience with AWS solutions Redshift experience a plus

· Experience communicating and influencing across job levels is a must

· Ability to push back, foresee potential issues, and advocate for relentless improvement

· Ability to deal with ambiguity easily and shifting priorities",Business Intelligence Engineer,Bengaluru,4.3,$10+ billion (USD),"INR  14,39,361",Information Technology,10000+ Employees,Company - Public
"MJ Software Technologies Pvt. Ltd
4.0",-1,-1,-1,Computer Hardware & Software,"Experienced in AI, Natural language processing, Machine Learning, Data Analytics (3 to 5 years)

JOB DESCRIPTION
Urgently require talented AI Specialist. The position requires expertise and hands on experience working with overseas client. Successful candidates will get to work on cutting edge Machine learning applications to the global audience.

DESIRED CANDIDATE PROFILE
An ideal candidate should be experienced in defining systems and application architecture. The candidate must possess prior experience leading a project. Candidates must have:
> Must have 3+ years of actual development experience using Java and Python with various data science tool-kits and ML libraries such as NLTK , pandas, scikit-learn, SciPy, NumPy etc
> Hands on experience in Spacy, Gensim, NLTK & Various other NLP based tools .
> Experience in projects that involves Natural Language Processing, Predictive Analysis and Anomaly Detection.
> Good understanding of various classification techniques such as Clustering, Logistic Regression, CRFs, MEMM, Neural Networks, SVMs, Decision Trees etc.)
> Knowledge in Stanford Core NLP and MALLET is an added advantage.
> Experience in word2vec and related algorithms for learning words from their context.
> Ability to handle responsibility, is self-directed, with strong organizational and documentation skills
> Ability to work independently and efficiently under aggressive deadlines to meet project commitments
> Understanding of, and experience with ORM concepts and technologies
> Excellent verbal and written communication skills

EDUCATION
UG - B.Tech/B.E. - Computers, Electronics/Telecommunication, Diploma - Computers, Electronics/Telecommunication, B.Sc - Computers, BCA - Computers) AND (PG - M.Tech - Computers, Electronics/Telecommunication, MCA - Computers, M.Sc - Electronics, Computers) AND ( Doctorate - Any Doctorate - Any Specialization, Doctorate Not Required).

OTHER DETAILS
Number of vacancies: 2
Experience: 3+ years
Location: Cochin

If you have a passion towards technology and coding, then we have the right job for you. Kindly forward your resumes to
Email: jobs@mjsofttech.com
Phone: 0484-2421245 / 928 720 7160",SOTWARE ENGINEER (AI / NLP),Kochi,4.0,Less than $1 million (USD),INR 58K - INR 63K,Information Technology,1 to 50 Employees,Company - Private
"HP Inc.
4.1",-1,1939,-1,Computer Hardware & Software,"HP is the worlds leading personal systems and printing company, we create technology that makes life better for everyone, everywhere. Our innovation springs from a team of individuals, each collaborating and contributing their own perspectives, knowledge, and experience to advance the way the world works and lives.

We are looking for visionaries, like you, who are ready to make a purposeful impact on the way the world works.

At HP, the future is yours to create!

HPs Digital Mission

HPs ambition is to utilize the power of data and AI, the possibilities of automation and robotics, to digitally transform ourselves to improve the customer, partner, and employee experience to deliver a competitive advantage, reduce cost and complexity, and to fuel new disruptive business models that both advance and disrupt.

If you are our RPA Developer, Engineer , Project Manager in India, you will have a chance to :
Design, develop, and test solutions to automate complex processes, activities, and tasks using UiPath RPA tools/ technology
Develop objects and common libraries, design standards, policies, procedures and also ensure they are easily maintainable, easy to understand, and reusable
Oversees designing, developing, testing the automation workflows and supporting the implementation of the RPA solution
Works closely with the business in in documenting / recording process details and with the engagement team in implementing / testing the solution (manage exceptions) as well as maintenance / change control of existing artifacts
Deliver complex automation solutions by developing system requirements, designing, prototyping, and testing custom technology solutions, and supporting system implementation
Coach, mentor RPA development teams/resources to drive maturity in the automation delivery capabilities
Deliver technical training, demos, blueprints and provide necessary support business users/stakeholders
Create and document test procedures and scenarios prior to launching User Acceptance Testing (UAT)
Support business teams in testing activities, including end-to-end (business process) testing and UAT
Provide on-going operational support including upgrades, defect fixes and any process change activities
Coordinate work effort in partnership with a team of local or remote SMEs (functional / operations) to support the delivery of projects
Play the role of a change agent and constantly seeking, sharing & implementing best practices
Actively leverage new exciting technologies like OCR, NLP, Chatbots, AI/ML etc. and how they integrate with UiPath in delivering automation capabilities
What you will bring:
Degrees in Computer Science, Statistics, and/or Math are preferred.
Masters degree preferred. Bachelors minimum. Need to demonstrate knowledge and skills through projects and/or academic publications.
8+ years of work experience in software development and RPA technologies (UiPath Advanced Developer Certification is a must)
Advanced experience of RPA Deployment Methodology and opportunity identification / process optimization is required
Experience with coding languages including but not limited to Java, .NET, VBA, Excel Macros & SQL
Experience in applying OCR, NLP, AI/ML etc. capabilities to enhance business process and performance
Experience in establishing design patterns, coding standards, reusable libraries components and coaching / mentoring RPA development teams/resources to deliver scalable automation solution
Experience with process reengineering, automation across various process domains
Excellent, proactive problem solver, strong analytical skills with the ability to analyze complex requirements and define technical/functional advanced solutions
Should have excellent communication skills in both written & verbal English (and have worked in global/multicultural environment)","Robotic Process Automation Developer, Engineer and Project Manager",Bengaluru,4.1,Unknown / Non-Applicable,"INR  3,38,586",Information Technology,10000+ Employees,Company - Public
"OakNorth Holdings Ltd
3.8",-1,2015,-1,Enterprise Software & Network Solutions,"OakNorth is the next-generation credit and monitoring platform that provides banks and lending institutions with the insight and foresight needed to create a better borrowing experience for the Missing Middle – the growth business who are the backbones of communities and economies globally but who have been in banking’s blind spot for decades.
The business was founded in 2015 by Rishi Khosla and Joel Perlman, who previously co-founded Copal Amba and grew it to 3,000 employees over 12 years, before selling it to Moody’s (NYSE: MCO) in 2014, returning 125 times capital to seed investors.
Since its inception, OakNorth has secured over $1bn from several investors, including: Clermont Group, Coltrane, EDBI of Singapore, GIC, Indiabulls, NIBC, Toscafund, and SoftBank’s Vision Fund.
The Platform has been deployed at various banks across North America, Europe, and Asia, and in the UK where OakNorth lends off of its own balance sheet via OakNorth Bank. The platform has helped OakNorth Bank become the fastest-growing business in Europe according to the Financial Times FT 1000 (2020), profitably lending over £4bn to date. In terms of the impact this has had on the economy, OakNorth Bank’s loans have directly helped with the creation of 13,000 new homes and 17,000 new jobs in the UK, as well as adding several billion pounds to the economy.
With offices in London, New York, Manchester, Singapore, Hong Kong, Shanghai, Istanbul, Gurgaon and Bangalore, the global team across the OakNorth Holdings group is over 800 people.

SME are crucial in global economy. Although they account for 99% of business in the UK/US, their financing need is increasingly difficult to be met by major banks, due to higher risk of default and heterogeneity of different sectors in SME.
To solve these challenges, OakNorth is building a platform to improve productivity of SME lenders. From credit appraisal, to loan monitoring, the OakNorth Machine Learning team has identified multiple key areas that can be optimised by recent advances in Machine Learning (ML), Natural Language Processing (NLP), Computer Vision (CV), and Information Retrieval (IR).
We are looking for a passionate machine learning and/or software engineer who will be joining the fastest growing and profitable fintech in Bangalore. You enjoy solving challenging tasks, creating and maintaining impactful and data-driven products with innovative techniques.
We expect you to
1. have experience in ML, CV, NLP, IR, or related fields
2. have a master (or PhD) degree with 3 years' experience in industry
3. able to learn new technologies and comprehend academic literatures independently.
We would love to see
1. Experience with modern deep learning frameworks (e.g. PyTorch, Tensorflow, Jax)
2. Experience working on distributed software system (e.g. Spark, Hadoop, ElasticSearch)
3. Publications in related academic venues (e.g. ACL, CVPR, EMNLP, ICML, KDD, NeurIPS)
You will
1. Convert research findings into production-level software systems and maintain them.
2. Research and evaluate techniques that can improve/solve a concrete business workflow/problem.
3. Work with domain experts to shape the future of our platform.
Thank you very much for your interest in OakNorth. We are happy to consider you for roles within our group of companies. If we can identify a match between your skill set and our immediate recruiting needs, please expect to hear from us very soon. If we are unable to identify a fit in the near term, please note that we intend to retain the data you send to us so we may contact you in the future.

For more information regarding our Privacy Policy and practices, please visit: https://www.oaknorth.com/privacy-notice/employees/",Machine Learning Engineer,Bengaluru,3.8,Unknown / Non-Applicable,"INR  9,30,786",Information Technology,51 to 200 Employees,Company - Private
"OakNorth Bank plc
4.1",-1,2015,-1,Lending,"OakNorth is the next-generation credit and monitoring platform that provides banks and lending institutions with the insight and foresight needed to create a better borrowing experience for the Missing Middle – the growth business who are the backbones of communities and economies globally but who have been in banking’s blind spot for decades.

The business was founded in 2015 by Rishi Khosla and Joel Perlman, who previously co-founded Copal Amba and grew it to 3,000 employees over 12 years, before selling it to Moody’s (NYSE: MCO) in 2014, returning 125 times capital to seed investors.

Since its inception, OakNorth has secured over $1bn from several investors, including: Clermont Group, Coltrane, EDBI of Singapore, GIC, Indiabulls, NIBC, Toscafund, and SoftBank’s Vision Fund.

The Platform has been deployed at various banks across North America, Europe, and Asia, and in the UK where OakNorth lends off of its own balance sheet via OakNorth Bank. The platform has helped OakNorth Bank become the fastest-growing business in Europe according to the Financial Times FT 1000 (2020), profitably lending over £4bn to date. In terms of the impact this has had on the economy, OakNorth Bank’s loans have directly helped with the creation of 13,000 new homes and 17,000 new jobs in the UK, as well as adding several billion pounds to the economy.

With offices in London, New York, Manchester, Singapore, Hong Kong, Shanghai, Istanbul, Gurgaon and Bangalore, the global team across the OakNorth Holdings group is over 800 people.

SME are crucial in global economy. Although they account for 99% of business in the UK/US, their financing need is increasingly difficult to be met by major banks, due to higher risk of default and heterogeneity of different sectors in SME.
To solve these challenges, OakNorth is building a platform to improve productivity of SME lenders. From credit appraisal, to loan monitoring, the OakNorth Machine Learning team has identified multiple key areas that can be optimised by recent advances in Machine Learning (ML), Natural Language Processing (NLP), Computer Vision (CV), and Information Retrieval (IR).
We are looking for a passionate machine learning and/or software engineer who will be joining the fastest growing and profitable fintech in Bangalore. You enjoy solving challenging tasks, creating and maintaining impactful and data-driven products with innovative techniques.
We expect you to
have experience in ML, CV, NLP, IR, or related fields
have a master (or PhD) degree with 3 years' experience in industry
able to learn new technologies and comprehend academic literatures independently.
We would love to see
Experience with modern deep learning frameworks (e.g. PyTorch, Tensorflow, Jax)
Experience working on distributed software system (e.g. Spark, Hadoop, ElasticSearch)
Publications in related academic venues (e.g. ACL, CVPR, EMNLP, ICML, KDD, NeurIPS)
You will
Convert research findings into production-level software systems and maintain them.
Research and evaluate techniques that can improve/solve a concrete business workflow/problem.
Work with domain experts to shape the future of our platform.
Thank you very much for your interest in OakNorth. We are happy to consider you for roles within our group of companies. If we can identify a match between your skill set and our immediate recruiting needs, please expect to hear from us very soon. If we are unable to identify a fit in the near term, please note that we intend to retain the data you send to us so we may contact you in the future.",Machine Learning Engineer,Bengaluru,4.1,Unknown / Non-Applicable,"INR  29,08,706",Finance,51 to 200 Employees,Company - Private
"AstraZeneca Pharmaceuticals
4.0",-1,1913,-1,Biotech & Pharmaceuticals,"Job Title: Senior Consultant - Information Engineer
Location:TRIL GTC Chennai
GCL: D1

Company


AstraZeneca is a global, innovation-driven biopharmaceutical business that focuses on the discovery, development and commercialization of prescription medicines for some of the world's most serious diseases. But we're more than one of the world's leading pharmaceutical companies. At AstraZeneca, we're proud to have a unique workplace culture that inspires innovation and collaboration. Here, employees are empowered to express diverse perspectives and are made to feel valued, energized and rewarded for their ideas and creativity.

Department Data & Analytics, R&D IT


R&D IT is a global IT capability supporting Drug Research and Drug Development. We are organized around 7 key capability areas: Business Partnering, Solution Delivery, Architecture, Application Support, Data & Analytics, Change & Operations, operating out of sites across the US, UK, Sweden, India and Mexico.

Data & Analytics provides analytics and data insight services and solutions critical to the Data & AI/ML emerging strategy and mission of R&D and AZ. D&A is organized into teams specializing in Information Architecture, Data Engineering and Data Science. You would be part of the Data Science team focusing on AI engineering (natural language processing, machine learning, deep learning and knowledge graph), Informatics, Information Science and Data Analysis).

Role


We are looking for an Information Engineer to help us build intelligent applications that make use of our structured and unstructured data to derive key insights. As part of the AI engineering group, you will work together with ML engineers and data scientists on the state of the art approaches to support R&D.

We are building a global Competitive Intelligence platform and aims to provide industry-leading competitive intelligence across R&D and Commercial by maximizing the use of data and technology. The CI platform aims to use leading-edge technology to integrate key external and internal data sources through a combined build/buy platform to provide a competitive advantage for AstraZeneca.

You will be expected to develop strategies and workflows to integrate and model information across our internal and external data sources working closely with both IT colleagues and R&D scientists. You will do this by developing ontologies, knowledge graphs and data processing workflows that can help our scientists navigate and derive insights from the information. You will also have the opportunity to work closely with our NLP experts to develop new algorithms that extract meaning from unstructured content using state of the art, deep learning-based approaches.

In this role, besides making a meaningful impact to people's lives you will have the opportunity to engage with exciting drug development research and develop your understanding of how data science and artificial intelligence is applied to solve challenging technical and scientific problems.

The ideal candidate will possess a blend of technical coding skills, a good understanding of the use of ontologies to model information and semantically enrich data sources. Some experience of the healthcare or life science domain will be beneficial.

Key Accountabilities
Develop applications and workflows to enable semantic enrichment
Develop vocabularies, ontologies and knowledge graphs to help model and integrate structured and unstructured data from across our external and internal data sources
Work closely with engineering and platform teams to deliver a robust data layer to support applications. Including consistency checking, maintenance analysis and debugging.
Work closely with data scientists, machine learning, engineering and platform teams to derive key insights from the data sources
Help develop NLP and data processing workflows to extract key information from unstructured and semi-structured sources
Candidate Knowledge, Skills and Experience
MS in Computer Science, Natural Language Processing, Semantic Web, Bioinformatics or similar field with 2+ years of experience developing data processing workflows, knowledge graphs, ontologies or NLP in industry
Deep technical skills in 2 or more of the following areas: knowledge representation, reasoning, graphs, natural language processing, data integration, data engineering and ontology development
Good experience with graph technologies, e.g., RDF(S), SPARQL, graph and triple-stores
Experience with database technologies, RDBMS, NoSQL and Graph
Good software development skills, with extensive knowledge of Python
Working knowledge of cloud environment (AWS preferred), Hadoop/Spark
Experience of working with unstructured data sources relevant to Drug Development. Specifically: Competitor Intelligence, clinical trials and scientific literature.
In addition, candidates will be expected to demonstrate:
Good communication and facilitation skills
Good written and verbal skills, fluent English.
Be creative, collaborative, & product-focused.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Senior Consultant - Information Engineer,Chennai,4.0,$10+ billion (USD),"INR  9,74,788",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
"Larsen & Toubro Infotech Limited
3.5",-1,1997,-1,IT Services,"Responsibilities:
Design and develop NLP applications according to requirements shared by stakeholders
should be able to benchmark the NLP frameworks and build niche solutions
identify new opportunities to apply machine learning to different parts of the product
should be familiar about deep learning for NLP
should be convergent on the transfer learning applications
Identify and implement the right algorithms and tools for NLP tasks
Extend ML libraries and frameworks to apply in NLP tasks
Use effective text representation techniques to develop useful features
Support for Integrations of the solutions into the product

Skills Required:
Key Skills – NLP, NLG, ML, DL, Python, Flask, Microservices, Ontology, Kafka, SPARQL, Jinja, NLTK, Spacy, Google NLP, Stanford SU Time, PyTorch, Keras

5 to 7 + years of experience as a Python developer
4 to 6 years of experience as NLP Engineer or similar role
3 to 5 years of experience in application of machine learning and deep learning for NLP products or projects
1 to 2 years of experience in GLUE, Hugging Face, BERT, RASA NLU etc.
Should have a master’s degree in any stream (MS/MTech/ME)
Deep understanding of NLP techniques for text representation, semantic extraction techniques, data structures and modelling
Experience in conducting research and conversion of underlying research methodologies into software solutions
Strong experience in creation, management and consumption of REST APIs leveraging Swagger, Postman, API Gateways etc;
Ability to effectively design software architecture
Strong knowledge in data modelling, querying, performance tuning of any big-data stores (MongoDB, Elasticsearch, Redis et;) and /or any RDBMS (Oracle, PostgreSQL, MySQL etc;)
Knowledge in Machine Learning, Deep Learning, NLG, NLP tools and frameworks
Knowledge in python libraries like Pandas, Numpy, Scikit, TensorFlow, Keras, NLTK, Spacy",Lymbyc-NLP/ AI Analyst,India,3.5,Unknown / Non-Applicable,"INR  4,85,957",Information Technology,10000+ Employees,Company - Public
"Dexlock
4.8",-1,-1,-1,-1,"We are looking for an experienced Backend Developer to join our team who will contribute on a senior level in a server-side team of our web/mobile applications. As a Backend developer, you are expected to develop and maintain functional and stable web/mobile applications to meet our client needs.

Skills and Qualifications
Minimum 3 years of hands-on experience in backend technologies.
Good understanding and experience with at least one among Java 8+, Python, NodeJS.
Hands-on experience in developing RESTful web services.
Hands-on experience with any one document database and relational database.
Very good logical skills and debugging capabilities.
Basic knowledge of Machine Learning, NLP is a plus.
Proficient with versioning tools like git and their workflows.
Good understanding and experience working with the Agile model is a plus.
Roles and Responsibilities
Collaborate with other software developers, business analysts and software architects to plan, design, develop, test, and maintain backend applications.
Implement exceptional engineering practices towards ensuring performance, reliability, and measurability at scale.
Participating in continuing education and training to remain current on best practices, learn new programming languages, and better assist other team members.
Assist in the collection and documentation of client’s requirements, development of user stories, estimates and work plans.",Backend Engineer - Senior,Ernakulam,4.8,Less than $1 million (USD),INR 24K - INR 26K,-1,1 to 50 Employees,Company - Private
