Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Gainsight
4.2",-1,2009,-1,Computer Hardware & Software,"Gainsight™ is a venture-backed, fast-growing tech company revolutionizing Customer Success for businesses. The Customer Success company helps businesses grow faster by reducing churn, increasing upsell, and driving customer advocacy. Gainsight provides a complete, end-to-end Customer Success solution through its services and technology. The industry-leading platform helps companies manage customer relationships effectively, track customer health, and transform the way organizations orient around the customer. Gainsight is the platform of choice for many leading companies like Box, Adobe, and Workday. The company has been recognized as one of the top 100 private cloud companies in the world by Forbes, one of the fastest-growing private companies in America by Inc. Magazine, and as one of 20 Great Workplaces in Tech by Fortune Magazine. Gainsight's CEO, Nick Mehta, has been recognized as one of the Top SaaS CEOs in America. The company has offices in California, Phoenix, St. Louis, London, and India.

About The Role

The NOC team is responsible for monitoring the Gainsight Cloud infrastructure by using monitoring and alerting systems. The Network Operations Center ( NOC), Monitoring Specialist/L1 Engineers is responsible for extended monitoring, support, and level 1 remedial activities of Gainsight Production Infrastructure.

Knowledge of NOC services and procedures are required along with good communication skills, for consulting with users and next tier resources to determine and remediate Linux Operating System, application, Infrastructure, or system functionality issues.

What You'll Do Here
Maintain pro-activeness on alerts/tasks by using tools
Recognize all CRITICAL creation alarms promptly and raise to TechOps group through chat/email/call
Create tickets for the critical alerts which have been escalated to TechOps and update the ticket with the appropriate information
Follow the procedure as per the wiki/instructions provided and check with the TechOps Team for any clarifications or doubts
Strictly follow the procedure as provided in the Confluence
Ability to do basic troubleshooting and informing TechOps Team to further look into it
What We're Looking For
Relevant experience of 2 to 3 years in supporting production environments
Technical Degree and/or equivalent experience and training is preferred
Experience of Linux System administration and AWS Cloud exposure
Strong analytical skills and able to collate and interpret alerts from various sources
Ability to assess and prioritize alerts and respond or escalate accordingly
Must be willing to work in shift operations in a 24/7/365 rotational work environment
Good verbal and written English communication skills and attention to detail
Linux system administration, RHCE certification would be a plus
Knowledge and use of common industry monitoring and support tools (ex: Nagios, Xymon, etc)
Intermediate skills / working knowledge of Linux, Databases and Open Source environments
Experience on AWS or any other cloud technologies, certification would be an added advantage
Basic database SQL knowledge would be a plus
Why You'll Love It Here
Our Attitude: We've created a new industry from scratch, and we're on the fast track!
Our Leadership: We offer the leading tech solution for driving Customer Success.
Our ROI: Reduce customer churn, increase up-sell, and improve customer satisfaction.
Our Technology: Deep Salesforce.com hooks, predictive analytics, and a beautiful user interface.
Our Impact: We help our customers make millions of dollars more per year.
Our Clients: Big companies like Box, Adobe, Marketo, and many others.
Our Team: Tech all-stars from Facebook, Box, and others (and top consulting firms like BCG and McKinsey!).
Our Values: They are unique - Golden Rule, Success for All, Childlike Joy, Shoshin, and Stay Thirsty, My Friends
Our Office: If you showed up one day, you might find anything from karaoke performances to mini-golf championships.
Here are our 5 core values
Golden Rule: We believe in trusting each other, and our community by exercising reliability.
Success for All: We believe that success for our stakeholders comes with making a difference in each other's lives.
Child-like Joy: We aspire to experience passion, optimism, and laughter in everything we do.
Shoshin: We believe in a beginner's mind, and that learning comes from everywhere.
Stay Thirsty, My Friends: We believe in an internally-driven strive for greatness.
Individuals seeking employment at Gainsight are considered without regard to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.",Network Operations Engineer,Hyderabad,4.2,Unknown / Non-Applicable,"INR  22,26,465",Information Technology,501 to 1000 Employees,Company - Private
"Amazon.com, Inc.
4.3",-1,1994,-1,Internet,"Interested in machine learning, and empowering the world to do more and better machine learning? Amazon SageMaker (https://aws.amazon.com/sagemaker/), Amazon Web Service's (AWS) fully managed Machine Learning (ML) platform team is building customer-facing services to catalyze data scientists and developers in their machine learning endeavors. SageMaker takes away the heavy-lifting normally associated with large-scale Machine Learning implementations, so that developers and scientists can focus on the truly creative work of solving the business problem at hand.


We are looking for software development engineers who take pride in tackling hardest challenges, excel at working in an agile environment, and are excited about our mission. You will work in a diverse team to build out the foundational technology for a next-generation ML workflow platform. Your work will enable customers to build and run entire ML pipelines within Amazon SageMaker without the need to provision or manage servers. You will design, implement, test, document, and support cross-cutting services of this new product. With the goal of providing a world-class user experience, our product offers a blend of web APIs, IDE, and open source libraries that make it easier to build machine learning on SageMaker (for example: https://github.com/aws/sagemaker-python-sdk).

At SageMaker, there are immense learning as well as growth opportunities. This is a great team to come to have a huge impact on AWS and the world's customers we serve!


Basic Qualifications

· 2+ years of non-internship professional software development experience
· Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design
· 1+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems.
· Bachelors degree in Computer Science, Computer Engineering or related field
· Solid Computer Science fundamentals: data structures, object-oriented design, algorithm, problem solving, and complexity analysis

Preferred Qualifications

· Experience building software systems that have been successfully delivered to customers
· Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations
· Experience defining system architectures and exploring technical tradeoffs
· Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs
· Hands-on expertise in building and operating complex distributed systems
· Master's degree in Computer Science or related field
· Experience building and operating mission critical, highly available (24x7) systems
· Experience with Machine Learning, data mining, and/or statistical analysis tools such as R and MATLAB is a plus
· Experience with deep learning framework such as TensorFlow, MXNet, PyTorch, Chainer is a plus

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status.","Software Development Engineer, Amazon Machine Learning, AWS SageMaker",Chennai,4.3,$10+ billion (USD),"INR  14,39,361",Information Technology,10000+ Employees,Company - Public
"e-con Systems Pvt. Ltd.
3.2",-1,2003,-1,Computer Hardware & Software,"Position: Machine Learning Engineer
Location: Chennai
Experience Required: 3 to 6 years

Skillsets:
Our team is seeking experienced engineers who can help us design and build both infrastructure and algorithms in the areas of machine learning, and computer vision.

Responsibilities:
Drive the end-to-end problem solving for a people tracking ML product. Design novel and breakthrough ML technology to fully solve ambiguous problems for real-world environment. Work with data acquisition, ML infrastructure and data serving team to propose solutions for new problems and design system in a way that can be successfully deployed at customer premises. Fast iteration on experiment which can develop state-of-the-art deep neural net models, while also aiming to build a common multi-modal neural net that can tackle a broad spectrum of similar problems. Understand the limitations of ML applications performance on embedded platforms. Work closely with development and QA teams in transitioning prototypes to commercial products.

Minimum Qualifications:
B.E/M.E/PhD in Computer Science, or equivalent field.
3-6 years core experience in ML research & infrastructure.

Must have skills:
Computer Vision - Experience with object detection, tracking, classification, recognition (Face, Iris, Finger, Gesture,), scene understanding, facial expression analysis.
Delivered at-least two products in the customer environment.
Thorough understanding of full ML pipeline, starting from data collection to model building to experimental framework to data analytics.
Deep understanding of at-least two popular frameworks (Tensorflow, Keras, MxNet, Caffe. CNTK, Theano / Pytorch), their strength and applicable AI use-cases.
Experience implementing ML algorithms - Regression, Naive Bayes, Bayesian Network, Decision Tree, Neural Network, SVM, Boosting, K-Means, Ensembler Classifiers, Random Forest, convex optimization, transfer learning.
Experience in frameworks such as Spark, Lucene to implement real-time ML systems
Strong mathematical understanding.
Should have deep expertise in Computer Vision at at-least one vision framework such as OpenCV.
Image Processing - hands-on expertise
Programming in C / C++ Usage of Mat lab, Open CV tool kits.
Experience on embedded/mobile platforms and real-time implementation of complex algorithms.
Able to execute quickly with ever-changing problem set and environment.
Ability to work in small team / rapid prototyping environment.

Good to Have:
Knowledge and experience in building image/video data-sets to evaluate the solution.
Working with machine learning in embedded applications: model quantisation, fixed point neural networks.
Experience with Multi-Threading and C++/Python/Java/Boost/R/SQL desirable.
Advanced degree in Machine Learning, Computer Vision, Applied Mathematics, and Statistics or related fields.",Machine Learning Engineer,Chennai,3.2,Unknown / Non-Applicable,"INR  4,58,420",Information Technology,201 to 500 Employees,Company - Private
"ITH Technologies Pvt Ltd.
4.1",-1,2008,-1,Enterprise Software & Network Solutions,"Kanpur

ITH Technologies Pvt. Ltd. is a leading technology infrastructure development and consulting ﬁrm that offers a complete suite of an End-To-End solution to clients and partners around the globe. We build strong and unique business relationship with partners, as most of the times we don’t charge in up-front money but in equity. This helps us create capital, corporate, and entity for a stable future and also brings in-house like quality to our partner products.

By combining practical industry-speciﬁc knowledge with cutting-edge business management practices, we ensure our clients get increased efficiency and better business performance. We have a team with a passion for developing and delivering enterprise-grade applications. Our passion is not dependent on the size of the enterprise. Hence, we are able to architect a solution with the best and latest of tech even for a Startup or SME.

About BrainAlive Research

BrainAlive, a technology research and development company parented by ITH technologies, is currently developing a non-invasive, wearable bio-signal acquisition and monitoring system that would empower you to develop a crisp, conscious understanding of your physiology, especially relating to your cognitive abilities. The system acquires various physiological parameters from your skin, analyzes the acquired data and provides tangible conclusions in the form of easily understandable and interactive visuals. It gives you a clear image of your level of involvement in any activity, and helps you to understand the factors influencing it. BrainAlive has the ultimate goal of helping you understand, and minimise, the elements limiting your potential, thereby enhancing your overall productivity, and the quality of results.

ROLE : DIGITAL SIGNAL PROCESSING – MACHINE LEARNING ENGINEER ...
We are looking for highly talented and motivated Digital Signal Processing (DSP) Engineers, preferably with experience in analyzing biosignals, to join our Embedded & Robotics team.
You will be part of a team of researchers & engineers where you will focus on designing and implementing algorithms for advanced brain-computer interface.
Your research & development will help power the coming generation of EEG-based human- machine interfaces.
ROLES AND RESPONSIBILITIES ...
Conducting data processing and analysis, using DSP techniques and methods, to extract information of the EEG signal data for detection of various attributes of the mental state of a subject. Designing Machine Learning algorithms for electro-physiological signals in numerical analysis languages : Matlab, Python, C/C++etc.
Demonstrating algorithms meeting accuracy requirements on general user population through statistical analyses and error estimation.
Writing technical reports summarizing development, analysis, training and validation of the algorithms.
BASIC QUALIFICATIONS ...
B.Tech./M.Tech/Ph.D in Computer Science or Electronics (Machine Learning, AI, Statistics, or equivalent);
Strong technical skills, deep understanding, work experience and or exposure to DSP implementations, filtering, transforms, data visualization, machine learning, timing and signal recovery.
Willingness to divert from the conventional methods to explore alternative approaches.
Knowledge of optimization, multi-threaded development and cross-platform development.
Experience in statistical analysis and programming projects on data analysis algorithms / signal processing.
Experience using Python , , C++ , R, MATLAB, Java or similar scripting language;
PREFERRED QUALIFICATION ...
More than 2 years of industrial/academic experience in building ontology mapping and extraction models
Experience with real-time signal processing.
Experience in advanced signal analysis of physiologic signals required with specific knowledge in EEG preferred.
Extensive practical experience in several of the following areas: ML, Natural Language Processing, Ontology mapping, Clustering techniques, applied ML or AI features/products/systems
Ability to handle multiple competing priorities in a fast-paced environment
Significant peer reviewed scientific contributions in premier journals and conferences
Proven track record of production achievements
Strong personal interest in learning, researching, and creating new technologies with high customer impact
Experience with defining research and development practices in an applied environment
Superior verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts.
Strong fundamentals in problem solving, algorithm design and complexity analysis",Machine Learning Engineer,Kanpur Nagar,4.1,Unknown / Non-Applicable,"INR 952K - INR 1,021K",Information Technology,51 to 200 Employees,Company - Private
"Wavelabs Technologies Private Limited
4.4",-1,2015,-1,IT Services,"Wavelabs is an AI-First, new-age Technology company for the Digital, Cognitive & Industry 4.0 Era. We help you rethink and reinvent, while adapting to the inevitable change technology evolution bring.

We leverage cutting-edge technology to become an enabler of fundamental innovation and disruption. We drive business outcomes with Data and Data Analytics to go beyond the existing platforms for insights and become agile on execution. We intend on leveraging the advances in artificial intelligence (AI) and machine learning (ML) to build solutions that are loved by all.

This is who we are. We are a community looking to deliver true flagship experiences. We focus on the things that matter most to us – design and customer experience. Most importantly, we’re not just doing it for ourselves. We are here to share the best technology and build beautiful products hand-in-hand with you.

Requirements
Experience with building Machine Learning solutions with Python / C++

In depth understanding of Convolutional Neural Network(CNN),Deep Neural Network (DNN) and their components.

In depth understanding of popular object detection(YOLO, RCNN, FasterRCNN, etc.), segmentation (UNet, SegNet,MaskRCNN, etc.) and classification networks (Inception, ResNet, etc.).

Knowledge of deep learning methods using Pytorch, Tensorflow, Keras etc. and transfer learning on state of art DL models.

Preferred deep learning training on distributed systems.

Network Optimization: Pruning technique

Familiarity with Edge computing

Deployment of DL models, Familiarity with Docker,AWS/Azure/GCP

Familiarity with MLOps",Machine Learning Engineer,Hyderabad,4.4,Unknown / Non-Applicable,INR 513K - INR 551K,Information Technology,51 to 200 Employees,Company - Private
"Dell Technologies Inc.
4.1",-1,1984,-1,IT Services,"Job Title:

Software Principal Engineer (I8), Bangalore

Dell Overview:

Dell creates technology solutions for a changing world. Our Dell SupportAssist Enterprise (SAE) team translates our customers’ business requirements into total enterprise-wide solutions. It takes deep technical knowledge to create architectural designs that exceed service requirements. We’re skilled in analyzing the customer’s business goals, objectives, needs and general business environment to create technical system solutions. Our expertise includes integrating hardware, processes, methodologies and software into the customer environment.

About Business Unit:

Dell EMC Dell Technologies Services Technology (DTST) group is looking for a Software Principal Engineer to lead one or more squad teams involved in development of SupportAssist eco-system components. SupportAssist eco-system consists of both customer facing as well as cloud based components and responsible for providing real time Dell EMC hardware monitoring, troubleshooting, data visualization, analytical and predictive failure capabilities. The work is challenging and incorporates a variety of latest technologies (Vertx.io, Docker, Kubernetes, microservices, Angular 2x etc.) in order to support new features delivery.

Job Roles & Responsibilities:
This position will be responsible for design and development of new products/ features.
Duties include providing technical guidance to the team, participating in all activities necessary to take a feature/product from concept to production including, design, implementation, validation, and troubleshooting production issue.
Developing technical specifications, participating in design/code reviews, creating test cases and do Test Driven Development (TDD)
Essential Requirements:
Experience: 8-12 years
Experience as Full stack Java developer with programming skills in CoreJava
Experience in using Spring MVC, Vertx.io, AJAX, and Javascript.
Experience using HTML5, CSS, JS framework
Experience in OOP on Java programming language
Experience in Angular 2+ versions and UI methodologies.
Excellent debugging and problem-solving skills
Experience in Test Driven Development methodologies
Capable of working with no supervision.
Desired Skills (not mandatory):
Domain experience in Enterprise Server, Storage or Networking.
Experience in performance tuning, resolving scalability related issues at server side
Microservices Architecture with DevOps
Experience in CI/CD framework.
Experience:
8-12 Years of relevant experience in Software Engineering.
Qualifications:

BE/BTech/ME/MTech/MCA with minimum 10 years relevant experience

Benefits:

We offer highly competitive salaries, bonus programs, world-class benefits, and unparalleled growth and development opportunities — all to create a compelling and rewarding work environment.

Our EVP:

Our Culture Code unites us and makes us a great family of companies and a great place to work. It’s how we run the business, go to market, work together and provide inspirational leadership.

Our culture code is defined by our values and are made real every day by defining expectations for how we work and how we lead.

Apply now!

Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Learn more about Diversity and Inclusion at Dell here.",Software Principal Engineer,Bengaluru,4.1,$10+ billion (USD),"INR  8,24,820",Information Technology,10000+ Employees,Company - Public
"UiPath
3.6",-1,2005,-1,Enterprise Software & Network Solutions,"UiPath is the fastest-growing enterprise software company in history. Our team grew to over 2,900 employees today, across 53 offices in 25 countries... In just a few years.
Our culture is embedded into our DNA, guiding us every step of the way. We’re fast, immersed, humble and bold. And that’s not just words on the walls.
Eliminating time-consuming tasks means people get to do more of what they love. It’s an inspiring, high stakes challenge that motivates us, and this common passion bonds UiPath employees globally. We all strive every day to be better and to accelerate human achievement.
We make robots, but we hire people. Would you like to be part of this journey?
Here's what you will do at UiPath:-
Use machine learning & deep learning techniques to create new, scalable solutions for business problems.
Develop NLP, NLU, NLG, NER, computer vision models and technologies for acquiring, parsing, interpreting and visualizing structured and unstructured data
Running regular benchmarking tests and perform statistical analysis, draw conclusions on the impact of your research-based optimizations to provide thought leadership to the team
Analyze and extract relevant information from large amounts data to help in automating the workflows and optimizing key processes.
Help the team in building large scale online learning system.
Help the team to build research to production pipeline.
Stay current with the latest research and technology and communicate your knowledge throughout the enterprise
Here's what you will bring to UiPath:-
MS or PhD degree in Computer Science or related technical field.
4+ years of relevant work experience.
2+ years of work or educational experience in Machine Learning or Artificial Intelligence.
Experience with two or more general purpose programming languages including but not limited to: Java, C/C++/C# or Python.
Experience with one or more of the following: Natural Language Processing, text understanding, machine reading comprehension, classification, pattern recognition, recommendation systems, ranking systems or similar.
Experience with one deep learning frameworks, TensorFlow or PyTorch
Knowledge about RPA.
Life at UiPath like a lot of startups, can sometimes feel like a roller coaster. It comes with changes and challenges, but also with the opportunity to shape how work is done, to have great impact and learn a great deal.
At UiPath, we value a range of diverse backgrounds experiences and ideas. We pride ourselves on our diversity and inclusive workplace that provides equal opportunities to all persons regardless of age, race, color, religion, sex, sexual orientation, gender identity and expression, national origin, disability, military and/or veteran status, or any other protected classes.

UiPath is committed to working with and providing reasonable accommodation to individuals with disabilities. If you have a medical condition or disability which inhibits your ability to complete any part of the application process, and are in need of a reasonable accommodation to complete the process, please contact us @ TALeaders@uipath.com and let us know how we may assist you.

This notice together with our Privacy Policy and Terms of Use of this website and any other documents we mention here are meant to inform you on what personal data about you we collect, use, disclose, share or otherwise process when you are applying for a job at UiPath or when UiPath contacts you for recruitment purposes. Please read this policy carefully to understand our views and practices on how we protect your personal data.",Machine Learning Engineer,Bengaluru,3.6,Unknown / Non-Applicable,"INR  14,40,643",Information Technology,1001 to 5000 Employees,Company - Private
,-1,-1,-1,-1,"departmentEngineering

Experience

2+ years

Qualification

B.Tech/B.E.
No. of Positions

1
Location

Ahmedabad

Innovify is seeking a Machine Learning Engineer, who enjoys solving complex problems using clean, efficient and performant methods and putting those solutions into action whilst working in a team.

Key Responsibilities
Overall responsible for the Implementation of the Tasks allocated during the sprint
Ensure the software is developed confirming the project architecture, coding standards and NFRs
Support L2 engineer to analyse the User Requirements, NFRs and Technical requirements for the project
Identify any unknowns i.e. missing scenarios, etc and consult with PO to ensure those are defined either as a User story or UAC
Identify ways to implement stories and select the approach that is best suited for the project. Consult with L3 as required
Break down user stories along with the team to identify technical tasks
Provide detailed estimates before the start of the sprints. Need to work with the Team to get the estimates
Proactively pre-plan the sprints to achieve 90+% confidence of delivery
Create Technical documents as required for the project in Jira, Confluence or other tools
Provide POs and ADMs with daily updates of the team via Jira and Slack
Proactively communicate with other members of the team
Provide HR and Management with any relevant information to help improve organisation culture & performance
Key Skills
Expertise in object-oriented programming skills
Expertise in python with multithreading
Sound knowledge of machine Language and deep learning
Experience in developing and deploying ML models
Strong experience with framework like Pytorch or Keras
Be able to perform code reviews
Can unit test to perfection
Can produce code level logs
Be able to debug the defects
Knowledge of Source code repository including Git, Bitbucket, Mercurial or anything similar
Knowledge of AWS
Education & Experience
B Tech or B. E. (Computer Science / Information Technology)
2-5 Year experience of ML as a Software Engineer
Analytical & Person Skills
Must have good logical reasoning and analytical skills
Good communication skills and extrovert
Positive attitude and a team player
Openness to learning new concepts
Attention to details
Take own initiatives to achieve goals",,,-1,-1,INR 621K - INR 668K,-1,-1,-1
"Rareminds
4.5",-1,-1,-1,-1,"Desired Candidate must be Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD

4 - 10 years experience developing software for Computer Vision, Machine/Deep learning

Hands-on with C, C++, Python, Linux, C#

Hands-on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL

Hands-on experience with the internals of networks (CNN, RNN, LSTM, SSD, etc). Customization of NN and improving performance.

Experience with GPU/DSP/ISP/SoC architecture and system software.

Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)

Good analytical and problem-solving skills

Knowledge of computer architecture

Can build prototypes leading to production-worthy solutions

Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Interested Candidate can apply : https://forms.gle/sJ3nxbC56U3M86reA

Job Type: Full-time

Salary: ₹800,000.00 - ₹1,600,000.00 per year

Experience:
total work: 4 years (Preferred)
Education:
Bachelor's (Preferred)",Machine Learning Engineer,Bengaluru,4.5,Less than $1 million (USD),INR 183K - INR 196K,-1,51 to 200 Employees,Company - Private
"The MathWorks, Inc.
4.4",-1,1984,-1,Computer Hardware & Software,"MathWorks is an industry leader in design automation tools for developing embedded system software. In embedded systems, the need to deploy Deep Learning and Machine Learning algorithms is exploding. These deployments demand optimal balance between high computation performance and limited resources on hardware. You will build technology to achieve the optimal match of the machine learning models to the deployment capabilities in MathWorks design automation products.

MATLAB and Simulink provide ideal toolchains for applying Model-Based Design techniques to solve problems in Artificial Intelligence domain. Transforming those innovative ideas in to a form that allows efficient implementation on an embedded device is challenging. Your role is to develop suites of features that automate this transformation, providing simulation and deployment capabilities. Your goal is to deliver maximum user productivity and outstanding ease of use.

You will:
Hands on in all phases of software development, including user requirements, functional design, implementation, testing, and design validation. Be passionate about increasing productivity and bringing quality features to market at fast pace.
Innovate and advance the technologies in modeling and automatic code generation. Work out of the Bangalore office and collaborate closely with development teams in Natick, MA office. Coordinate work with cross-functional team members in engineering, quality engineering, user experience, and documentation.
Develop a strong understanding of the needs of MathWorks customers for embedded design automation. You will use your expanding knowledge to set vision and drive the next generation of design automation for embedded deployment of AI models.
Be enthusiastic about learning and collaborating with subject matter experts. You will be part of a team who learn from each other in their areas of mastery in software architecture, automated testing, artificial intelligence, numerics, and much more.
Experience as an individual contributor to cross-disciplinary teams designing, developing, and delivering commercial software products
Experience planning projects and meeting delivery deadlines
Strong interpersonal skills to motivate team and influence cross-functional teams across organizational boundaries
Proven industry experience in one or more areas of statistics, optimization, signal processing and computer vision.
A bachelor's degree and 7 years of professional work experience (or a master's degree and 5 years of professional work experience, or a PhD degree, or equivalent experience) is required.",Software Engineer - Embedded Deep Learning,Bengaluru,4.4,$1 to $2 billion (USD),"INR  14,42,411",Information Technology,5001 to 10000 Employees,Company - Private
"AstraZeneca Pharmaceuticals
4.0",-1,1913,-1,Biotech & Pharmaceuticals,"Job Title: Senior Consultant - Deep Learning Engineer
Location: TRIL GTC
GCL: D1

Company


AstraZeneca is a global, innovation-driven bio-pharmaceutical business that focuses on the discovery, development and commercialization of prescription medicines for some of the world's most serious diseases. But we're more than one of the world's leading pharmaceutical companies. At AstraZeneca, we're proud to have a unique workplace culture that inspires innovation and collaboration. Here, employees are empowered to express diverse perspectives and are made to feel valued, energized and rewarded for their ideas and creativity.

Role


We are looking for a Deep Learning Engineer to join our AI Engineering team in Chennai. The ideal candidate will have industry experience working on a range of different Deep Learning fields, e.g. creating data preparation pipelines, modelling and training state of the art deep neural networks (CNNs/RNNs/LSTMs/Transformers) as well as deploying inference pipelines to process unseen data at scale. The position will involve taking these skills and applying them to some of the most exciting data & prediction problems in drug discovery. You will work as part of a global team of deeply technical data scientists, knowledge engineers & machine learning engineers and have the chance to create tools that will advance the standard of healthcare improving the lives of millions of patients across the globe.

We are working in collaboration with our scientists to help develop better drugs faster, choose the right treatment for a patient and run safer clinical trials. Our team empowers our scientists from early development to the late stages in drug development, driving innovation and acting as a catalyst for the adoption of the latest advances in Artificial Intelligence and Data Science. You will work closely with scientists & product teams and learn to deliver DL solutions at scale within the AstraZeneca tech stack, whilst encouraging standard methodologies for DL across the company.

We are looking for deep learning engineers capable of building robust and accurate DL-based systems, tools, and services that serve as infrastructure for practically everyone in AstraZeneca. As a strong software leader and a specialist in building complex systems, you will be responsible for inventing how we use technology, Deep Learning and data to enable the productivity of AstraZeneca.

You will help envision, build, deploy and develop our next generation of data engines and tools at scale.

Key Accountabilities
Understand, develop and optimize highly scalable classifiers and regression models and tools demonstrating machine learning and statistics
Work collaboratively with other DL engineers globally on scientific problems such as audio analytics and image segmentation & classification.
Adapt standard machine learning methods to best exploit modern parallel environments (e.g. distributed clusters, multicore SMP, and GPU)
Deploying machine learning solutions into production.
Optimizing solutions for performance and scalability.
Data engineering, i.e. ensuring a good data flow between database and backend systems with high performance data pipelines.
Implementing custom machine learning code.
Explain analyses and machine learning solutions to technical audiences
Liaise with other teams to enhance our technological stack, to enable the adoption of the latest advances in Data Processing and AI
Being an active member of the AI Engineering team, you will benefit from, and contribute to, our expanding bank of Data Science algorithms and work efficiently with our data science infrastructure. You will get involved in testing and assessing the quality of new tools. Its also likely youll get involved in team recruitment, training provision and coaching
Candidate Knowledge, Skills and Experience


Essential
MS in Computer Science or related quantitative field or Ph.D degree in Computer Science or related quantitative field
2+ years of experience and demonstrable deep technical skills in one or more of the following areas: machine learning, recommendation systems, pattern recognition, natural language processing or computer vision.
1+ year of experience with one or more DL frameworks such as Tensorflow or PyTorch.
Experience with scientific and machine learning libraries e.g., SciPy, SciKit-learn, numPy.
Strong software development skills, with proficiency in Python or Scala preferred
Experience building large scale data processing pipelines
Experience with Cloud computing, Hadoop/Spark, SQL
Ability to explain and present analyses and machine learning concepts to a broad technical audience
Creative, collaborative, & product focused
Desirable
Ability to work with loosely defined objectives and turning these into concrete machine learning problems
Experience training and deploying machine learning models at scale on distributed cloud environments
Experience with reinforcement learning is a plus
Other


The role will have no direct line reports, but task management responsibilities within project or services may occur

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Senior Consultant - Deep Learning Engineer,Chennai,4,$10+ billion (USD),"INR  9,74,788",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
