Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Novartis AG
3.9",-1,1996,-1,Biotech & Pharmaceuticals,"Position Title
Data Analyst

28-Jul-2020

Job ID
299739BR

Job Description
70 tactical buyers are supporting both commercial and NTO towers out of Prague NGSC, covering region Europe, Switzerland, Middle East and North Africa.
Your responsibilities include, but are not limited to:

•Assemble large, complex data sets that meet functional / non-functional business requirements & Identify, design, and implement internal process improvements, automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
•Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL, NoSQL and AWS ‘big data’ technologies & Interpreting data, analysing results using statistical techniques & Developing and implementing data analyses, data collection systems and other strategies that optimize statistical efficiency and quality.
•Acquiring data from primary or secondary data sources and maintaining databases & Provide guidance and support to the regions and countries and identify areas requiring process improvements to standardize data governance.
•Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
•Ability to perform data mining, data modeling, and data production. Create custom software components and analytics applications. Research new uses for existing data.
•Create and maintain optimal data pipeline architecture with IT team & performing initial analysis to assess the quality of the data, further analysis to determine the meaning of the data & performing final analysis to provide additional data screening to prepare reports based on analysis and presenting to management & Work with data and analytics experts to strive for greater functionality in our data systems.
•Lead global projects to ensure standardization, harmonization and reliability of the procurement data to enable procurement data analysis & Lead the process super user community, ensuring regular engagement, training (including process & tool demo) and collection of feedback.

https://www.youtube-nocookie.com/embed/Mo1vwtVPVA0

Minimum requirements
•5 years of experience working with data in the procurement domain & 3 years of data steward experience in pharmaceutical industry is preferred.
•Experience in MDM, BI, SAP ,A high level of mathematical ability & Programming languages, such as SQL, Oracle and Python,
•big data tools: Hadoop, Spark, Kafka, relational SQL and NoSQL databases, including Postgres and Cassandra,
•Data pipeline and workflow management tools: Azkaban, Luigi, Airflow, AWS cloud services: EC2, EMR, RDS, Redshift, stream-processing systems: Storm, Spark-Streaming, object-oriented/object function scripting languages: Python, Java, C++, Scala, etc.
•Strong understanding of procurement data lifecycle (generation through end use) & Experience executing defined data governance models.

Why consider Novartis?
799 million. That’s how many lives our products touched in 2019. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?

We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.

Imagine what you could do at Novartis!
Commitment to Diversity & Inclusion:
Novartis embraces diversity, equal opportunity and inclusion. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration, and empowers our people to unleash their full potential.

Join our Novartis Network: If this role is not suitable to your experience or career goals but you wish to stay connected to learn more about Novartis and our career opportunities, join the Novartis Network here: https://talentnetwork.novartis.com/network

Job Type
Full Time

Country
India

Work Location
Hyderabad, AP

Functional Area
Procurement

Division
NBS

Business Unit
PROCUREMENT NBS

Employment Type
Regular

Company/Legal Entity
Nov Hltcr Shared Services Ind

Shift Work
No",Data Analyst,Hyderabad,3.9,$10+ billion (USD),"INR  12,48,677",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
"Honeywell International Inc.
3.7",-1,1885,-1,Computer Hardware & Software,"Join a team recognized for leadership, innovation and diversity


Collibra Developer

JOB DETAILS:

Position: Collibra Architect

Experience: 3+ years

Honeywell is seeking a strong developer to support the service lifecycle of its Data Governance Platform - Collibra to support a key data initiative. The developer will be responsible for deployment, service definition & rollout and finally the day to day management of the strategic Data Governance tool that will be critical to the Asset Management businesss data needs. The ideal candidate will be a strong technologist, good technical leader, and team player. Should have strong communication skills and should be able to communicate with business users. Experience working in agile development models is very important, and experience of working with distributed development teams is a distinct advantage

Key Job Responsibilities

· Develop and maintain existing Collibra workflows in Honeywells platform

· Work along with architect to maintain Data assets within Collibra

· Integrate with enterprise Honeywell systems to share Metadata and codesets

· Maintain reference data assets and governance around integration with Source systems

· Maintain RUN books for support operations and maintain the prescribed quality of service through SLAs

Must Have

· Overall IT experience of over 5 years with a minimum of 3 years in the capacity of data governance and technical responsibilities

· Knowledge of Data management standards and data governance practices, Data Quality, Data Profiling, reference data management and business glossary

· Should possess sound knowledge of User management, Metamodel configuration, License management, backup and restore, metrics and traceability groups and integrations

· 2-3 years of experience with business workflows and administration

· Prior hands-on experience with Groovy scripts, Web Development XML, APIs (REST), JSON) and sound understanding of API

· Strong experience with RDBMS like Oracle, MS SQL, or MySQL

· Practical knowledge of BPM workflow engineering and BPMN 2.0 will be a huge plus

· Should be familiar on the Collibra Data Governance Platform

CORPIT2020

Additional Information
JOB ID: HRD94066
Category: Information Technology
Location: Devarabisanahalli Village, KR Varturhobli,,East Taluk - Phase I,Bangalore,KARNATAKA,560103,India
Exempt
Business Services",Data Analyst,Bengaluru,3.7,$10+ billion (USD),"INR  10,59,551",Information Technology,10000+ Employees,Company - Public
"Honeywell International Inc.
3.7",-1,1995,-1,Energy,"Purpose: Data Analyst will be responsible for collecting data from various sources and ensuring data integrity; maintaining and managing current database; performing statistical and qualitative data analysis; modelling data with the goal of discovering useful business insights and creating reports with business insights generated during data analysis.

This role actively supports reporting project schedules, deployment plans, Work allocation, key statuses of projects as well as supporting Project Managers and other functional mangers on the development of the projects.

Essential Functions:
Responsible for periodical reporting on the projects performance.
Explore and analyze datasets with tools like Excel – once the data is organized you're going to need a tool like Excel to help explore and analyze it.
Visualize data insights and communicate your findings to teams across the organization – few people enjoy looking at tables and sheets so data visualization is going to be a necessity for some roles.
Work with peers in data team to enhance and improve current tools and dashboard, as well as develop new ones.
Identify trends and patterns in complex data sets
Data analysis and results interpretation using statistical techniques
Developing and implementing data analyses, data collection systems and other strategies that optimize statistical efficiency and quality
Contribute to the collection of data from primary and secondary data sources
Should be able to work on multiple projects at the same time.
Reporting on key statuses of projects, identifying issues and their impact, and recommending solutions proactively.
Willing to work in both India and US time zones.
Willing to work in shifts.
Knowledge/Skills/Abilities:

Required:
Minimum of a Bachelor's degree or equivalent.
Minimum 3 years of experience in data analysis techniques (especially MS Excel) and data manipulation
Strong working knowledge of MS Office products
Ability to work with large amounts of data: facts, figures, and number crunching
Familiarity with database systems, Excel, and other data manipulation technologies (Example, word processors like Epsilon), and data visualization platform
Excellent analytical and logical reasoning skills
Excellent communication skills, both verbal and written
Physical Demands:
Frequent sitting.
Travel may be required",Data Analyst,Hyderabad,3.2,Unknown / Non-Applicable,"INR 1,087K - INR 1,242K","Oil, Gas, Energy & Utilities",501 to 1000 Employees,Company - Public
"JPMorgan Chase & Co.
3.9",-1,1799,-1,Investment Banking & Asset Management,"JPMC is looking at expanding our digital capabilities and we are investing in growth opportunities for various businesses. We are looking for commercially minded, customer focused, hands on engineers, who want to be a part of building exciting product offering. A core responsibility is to produce secure, scalable technical solutions to support our market leading products.

Culture is as important to us and we are looking for intellectually curious and honest, passionate, hungry individuals who would like to expand their skills whilst working on a new exciting venture for the firm. This role will be based in Bangalore, India. A JPMorgan Chase & Co.'s global team of technologists and innovators, helps to positively impact the company, as well as our clients and our business partners around the world.

The success of this business relies on the platform that will be built - we will be using a stack that is cloud native relying on cutting edge technology and seek full stack minded engineers.

In this role, the candidate will be responsible for providing analytical SQL support to various functions within the business. Over time, the support will also extend to providing statistical analysis and consequently, this role will suit a candidate looking to extend their analytical capabilities.

Key Responsibilities
Provide analytical support using SQL in order to help Business-LOBs to measure KPIs or perform ad-hoc data exploration
Gain familiarity with a variety of data sources ranging from incoming event-streams to tabular data across various LOBs
Help the LOB stakeholders innovate through data-driven decisioning by querying data and merging information from diverse data sources to create rich datasets that enable better decision-making
Work with other Analytics teams and multi-task on projects to summarize and synthesize data and present recommendations to the businesses in a clear and logical manner
Identify unexplored data opportunities for the business to unlock and maximize the potential of digital data within the organization
Support ongoing technology evaluation process and proof of concept projects
Qualifications
Proven working experience as a data analyst or business data analyst
Knowledge of modern MPP databases and big-data (Hadoop) concepts
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing and presenting findings
Experience with relational databases utilizing SQL to pull and summarize large datasets, report creation and ad-hoc analyses
Experience in agile reporting development and ability to interpret unstructured data and draw objective inferences given known limitations of the data
Demonstrated ability to think beyond raw data and to understand the underlying business context and sense business opportunities hidden in data
Strong written and oral communication skills; ability to communicate effectively with all levels of management and partners from a variety of business functions
Self-starter who can provide insights and drive results in a dynamic and fast evolving environment
Ability to define and track project deliveries through to implementation
Proactive/self-starter with the ability to deliver value-added support to business partners in a dependable, timely and accurate manner
Adept at multi-tasking and meeting deadlines in high-pressure environment
JPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",Data Analyst - Associate,Bengaluru,3.9,$10+ billion (USD),"INR  16,32,068",Finance,10000+ Employees,Company - Public
"Fidelity International
3.8",-1,1969,-1,Investment Banking & Asset Management,"About the opportunity


Purpose of your role

Based upon their knowledge of customer data, the successful candidate will work with campaign teams to optimise their effectiveness through more enhanced / personalised target audience selection.

The candidate will work with campaign teams to define potential target audiences based upon available customer data from Marketo and any other relevant sources and then support the set up of the campaigns in Marketo. Diligence will be required to ensure that we are allowed to communicate with the specific customers based upon customer interests, preferences, business requirements and regulatory boundaries; this is critical as this role is the guardian of these rules.

Core elements of the role will also support the sourcing of data to collate and report upon the teams’ KPI’s and any subsequent actions that follow from them.

This role is part of a team supporting the WI business.

Key Responsibilities

Customer audience identification
Taking a campaign brief, identify an optimal target customer audience from the available customer base / data set.
Check what we are allowed to send to the respective audience based upon pre-set conditions.
Ensure the appropriate customer audience is available for marketing communications through relevant systems and tools.
Support the onboarding of new clients
Data Analytics
Support the wider analytics team and campaign managers in customer analytics such as performance measurement, segmentation analysis and behavioural analysis.
Experience and Qualifications Required
Experienced and competent at data handling.
Knowledge of asset management / financial services sector preferred (but not essential).
Sense of urgency and awareness of when to escalate issues.
Self-motivated, a proactive approach with an analytical, enquiring mind and willingness to learn.
Ability to work on own initiative to achieve objectives and goals, requesting support when and where required.
Strong sense of ownership with ability to work on challenging issues and overcome constraints and obstacles.
Timeliness and high productivity while working under pressure to meet deadlines.
Strong customer service orientation.
Commitment and professionalism.
About you


Essential Skills Required:
Strong analytical skills and very numerate.
Ability to analyse a request and produce innovative solutions.
Attention and care to detail - passion for data driven Insight
Good networking and communication skills (verbal and written).
Good organisation and coordination skills.
Good Microsoft office skills – Excel, PowerPoint, Word.
Desired Skills:
Some experience / knowledge of tools used by FIL e.g. Marketo, Power BI and Tableau (although training will be given)
About Fidelity International


Fidelity International offers investment solutions and services and retirement expertise to more than 2.4 million customers globally. As a privately-held, purpose-driven company with a 50-year heritage, we think generationally and invest for the long term. Operating in more than 25 locations and with $479.9 billion in total assets, our clients range from central banks, sovereign wealth funds, large corporates, financial institutions, insurers and wealth managers, to private individuals.

Our Workplace & Personal Financial Health business provides individuals, advisers and employers with access to world-class investment choices, third-party solutions, administration services and pension guidance. Together with our Investment Solutions & Services business, we invest $371 billion on behalf of our clients. By combining our asset management expertise with our solutions for workplace and personal investing, we work together to build better financial futures.",FTC - Marketing Data Analyst & Campaign Support (WI),Gurgaon,3.8,Unknown / Non-Applicable,"INR  10,01,540",Finance,5001 to 10000 Employees,Company - Private
"Cognizant Technology Solutions Corporation
3.7",-1,1994,-1,-1,"Team Lead - CDM/PV

Qualification:
Graduate/Post Graduate/ Doctorate degree in life sciences/Pharmacy/Medical sciences/Registered Nurse

Responsibility:
Business/ Customer:
Minimal Customer interaction under guidance.
Understands Domain Process/sub process, functions, terminologies (such as SOP, QC checklists).

For PV/Complaints Management :
Individuals in this role perform data entry of data received from Source documents into the respective Clinical/Safety database While peroforming this activity the associate is responsible for meeting turnaround times and accuracy.
These associates are usually used to handle more critical/senitive transactions.
These associates also act as Subject Matter Expert.

CODING:
Perform coding activities on the assigned project with timelines and efficiency
Import uncoded terms in database and export coded medical terms from coding platform.
Query Management.
Create “New Term Request” and prioritize.
Perform Dictionary upversioning activity.
Send Coding (Consistency) Reports.
Participate in study related meetings as needed.
Provide feedback on quality related issues to other medical coders in timely manner.
Serve as an SME to Medical Reviewers regarding coding activities & guidelines.
Perform UAT for coding related applications.
Perform Operational QC.
Mentor Team Member.
Coordinate with CDM working on the same study.
Coordinate to resolve Rave specific issues.
CDM:
1 Execute Data Management Activities ie Data Cleaning, Executing Manual and System checks, Update relevant trackers, Discrepancy and query management, Issue resolution, Database lock activities.
2 Participate in innovation and process improvement initiatives.
3 Identify and develop action plan in coordination with the TL for activities not meeting the client SLAs.
4 Archive all necessary information for audit purposes according to quality and security requirements, to ensure reliable and timely retrieval of documentation and information.
5 Support multiple clinical trials, across diverse therapeutic areas, to successful conclusion and provide technical oversight when required.

Project / Process:
Attempts Complex problems (procedures/processes) and refers to Supervisor/Line Manager in rare cases.
Handle first level processing of transactions.
Adhere to quality requirements, achieve targets/volumes in given TAT(Turn around time).
Proactively identify issues.
Contribute to process improvement initiatives.
Identify and report process changes.
Adhere to the mandatory industry regulation and compliance requirements for the given process.

Knowledge Management:
Update Process documentation as appropriate for the process under guidance.
Participate in knowledge transfer.

People/Team Management:
Adhere to org hygiene and compliance needs in terms of.
a Personal Utilization & Time sheet submission.
b Personal and new hire Assimilation.
c Attendance.
d Team Initiatives.
Collate team performance metrics.
Manage break schedule/transport logistics for the team in the absence of his/her supervisor.

Must Have Skills

Customer Service
COTS Products(LS Mfg&SC)

Employee Status : Full Time Employee

Shift : Day Job

Travel : No

Job Posting : Apr 14 2020

About Cognizant

Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 194 on the Fortune 500 and is consistently listed among the most admired companies in the world.",Data Analyst,Mumbai,3.7,$10+ billion (USD),"INR  4,00,000",-1,10000+ Employees,Company - Public
"Cognizant Technology Solutions Corporation
3.7",-1,1940,-1,Financial Transaction Processing,"Job Summary

The Data & Insights Analyst II is responsible for developing KPIs, creating dashboards, providing analysis, insights, and recommendations for area of expertise. The incumbent will have knowledge in using tools needed for their focus domain area. They will ensure the business understands the effects of a new product/process. The role includes cooperation and coordination with various functions within the company and requires good communication skills.

Primary Responsibilities
Use data to analyze and evaluate, transform data and insights into business recommendations, communicate learnings and recommendations to various audiences of all levels.
Support the build-out of performance reporting dashboards that scales with our global business.
Work through tracking and data integrity issues with cross functional stakeholders in Engineering and Product teams.
Bring clarity to KPIs, performance drivers, and competitive trends.",Data Analyst,Mumbai,3.0,$1 to $2 billion (USD),INR 300K - INR 322K,Finance,1001 to 5000 Employees,Company - Public
"DemandMatrix Inc
4.2",-1,2015,-1,IT Services,"Company Description

DemandMatrix is a team of smart data scientists, data analysts and technologists who have the domain expertise of tech product analytics and market analytics. We work with Fortune 500 tech companies as a solution partner to help them identify their right target customers, in turn, helping them increase their target addressable market.

Job Description

To be a great fit for our team, you:
Must have 2-4 years of experience in handling data
Must have the ability to interpret large amounts of data and to multi-task
Must have strong knowledge of and experience with programming (Python), Linux/Bash scripting, databases(SQL etc)
Must have Strong analytical and critical thinking to resolve business problems using data and tech
Must have domain familiarity and interest of – Cloud technologies (GCP/Azure Microsoft/ AWS Amazon), open-source technologies, Enterprise technologies
Must have Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.
Must have good communication skills

The job involves the following responsibilities:
Understanding technology domain especially the role of various technologies.
Mapping business use case to data solution.
Working with varied data formats like JSON, CSV, XML, HTML, ec to extract information for the business case.
Predominantly implementing Python based tools, scripts and code on Linux in a cloud based environment.

Qualifications

Few good to have qualities, we are looking for in you:
Good to have exposure to Agile methodology
Good to have knowledge in Reporting Tool (Tableau/Power BI) and generating data insights
Working knowledge / exposure to ElasticSearch, PostgreSQL, Athena, PrestoDB, Jupyter Notebook

Additional Information

Flexible Working hours
Work From Home
Birthday Leave",Data Analyst,Pune,4.2,Unknown / Non-Applicable,INR 42K - INR 45K,Information Technology,51 to 200 Employees,Company - Private
"Rockstar Games, Inc.
4.0",-1,1998,-1,Video Games,"At Rockstar Games, we create the games we would want to play ourselves.

A career at Rockstar is about being part of a team working on some of the most creatively rewarding, large-scale projects to be found in any entertainment medium. You would be welcomed to a friendly, inclusive environment where you can learn, and collaborate with some of the most talented people in the industry.

Rockstar India is on the lookout for talented Data Analyst who possess a passion for Game Analytics. This is a full-time permanent position based out of Rockstar's unique game development studio in Bangalore.

WHAT WE DO
The Rockstar Player Insights & Analytics team provides insights and actionable results to a wide variety of stakeholders across the organization in support of their decision making.
We work together with a number of departments to design and implement data and pipelines.
We collaborate as a global team to develop cutting-edge data pipelines, data products, data models, reports, analyses and machine learning applications.
RESPONSIBILITIES
Analyze, synthesize, and interpret product and player data to determine observations and trends.
Monitor and maintain the health of our dashboards, data sources, and data collection systems.
Collaborate with game and development teams to ensure that the implementation of metrics corresponds to the observed values.
Contribute to the development and enhancement of the data collection systems.
Drive requirements for data collection and for data modeling with data engineers.
Document new and modified data sources, tables, fields, reports, and dashboards.
QUALIFICATIONS
Minimum 4+ years in a similar position or a position requiring data preparation, data validation, and report building and monitoring.
Bachelor's degree in Computer Science, Engineering, Statistics, or related field.
SQL knowledge and hands-on experience is a must.
Demonstrated analytical ability, problem-solving skills, and entrepreneurial spirit in a results-oriented environment.
Expertise, aptitude, or prior background understanding complex and large data sets.
History of seeking and acting on opportunities to improve data documentation, upgrade processes and reports, or increase data quality.
Excellent written and verbal communication skills with the ability to express thoughts logically and succinctly.
Strong team spirit and dynamic team player.
PLUSES


Please note these are desired skills and not required to apply for the position.
Experience with Hadoop and/or Impala.
Advanced SQL skills, programming experience, fluency in R and/or Python.
Experience with statistical techniques and big data.
Basic understanding of data warehousing, data modeling concepts, and database documentation.
Game industry experience and passion for Rockstar Games strongly preferred.
HOW TO APPLY


Please apply with a CV and cover-letter demonstrating how you meet the skills above. If we would like to move forward with your application, a Rockstar recruiter will reach out to you to explain next steps and guide you through the process.

Rockstar is proud to be an equal opportunity employer, and we are committed to hiring, promoting, and compensating employees based on their qualifications and demonstrated ability to perform job responsibilities.

If you've got the right skills for the job, we want to hear from you. We encourage applications from all suitable candidates regardless of age, disability, gender identity, sexual orientation, religion, belief, or race.",Data Analyst,Bengaluru,4.0,$10 to $25 million (USD),"INR  5,60,617",Media,1001 to 5000 Employees,Subsidiary or Business Segment
"Paytm
3.4",-1,2010,-1,Internet,"1. Part of Paytm wallet web/app/customer analytics team
2. Responsible to Analyze raw data, Manipulate, Cleanse and Process data using Hive/Sql/R/Python and throw insights on effectiveness of campaigns running on Paytm marketplace.
3. Responsible for performing data driven growth analytics for building topline and optimizing marketing spends
Key technical skills (not all are mandatory)
1. Expertise in Excel, SQL, R/Python
2. Experience with Big Data technologies preferably Hive, Spark
3. Familiarity with visualization tools like Tableau, Grafana
3. Familiarity with basic statistical techniques for prediction and optimization

Desired experience:
1. 1-3 years in analytics firm or analytics divisions of e-commerce firms
2. Ability to work under high pressure
3. Structured problem solving",Data Analyst,Noida,3.4,Unknown / Non-Applicable,"INR  11,28,963",Information Technology,1001 to 5000 Employees,Company - Private
"UnitedHealth Group Incorporated
3.4",-1,1977,-1,Health Care Services & Hospitals,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)",Associate Data Analyst,Hyderabad,3.4,$10+ billion (USD),"INR  7,70,306",Health Care,10000+ Employees,Company - Public
"Unacademy
4.1",-1,2015,-1,Internet,"Unacademy is India’s largest, online learning platform. It allows educators to create courses on various subjects. Our vision is to get the best minds of the country to share knowledge in an easily comprehensible form. You can find out more about our journey in this YourStory article.

Headquartered in Bengaluru, the platform brings expert educators together with millions of students in need of quality education. With a growing network of 10,000 registered educators and 3 million learners, Unacademy is changing the way India learns. The company has raised Series D funding from prominent investors such as Sequoia India, SAIF Partners, Nexus Venture Partners and Blume Ventures.

Roles and Responsibilities:
●Interpret data, analyze results using statistical techniques and provide ongoing reports

●Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.

●Acquire data from primary or secondary data sources and maintain databases/data systems.

●Identify, analyze, and interpret trends or patterns in complex data sets.

●Filter and “clean” data.

●Work with management to prioritize business and information needs.

●Locate and define new process improvement opportunities.


Eligibility:
Any Graduate / Post Graduate with 1 to 5 years of relevant experience.
Preferrably worked in Data reporting, Data Insights, Data Analysis role for minimum of 1 year.",Data Analyst,Bengaluru,4.1,Unknown / Non-Applicable,"INR  26,260/mo",Information Technology,51 to 200 Employees,Company - Private
"Astegic, Inc.
4.1",-1,2003,-1,IT Services,"Full Time
Jaipur
Posted on January 21, 2020

Website
AstegicInc Astegic

Description:


We are looking for a Data Analyst to join our data team. This is a hands-on technical role. Experience with Shell Script and SQL (T-SQL/PostgreSQL/OracleSQL) is essential. The data analyst will follow an agile iterative development methodology with a focus on innovation, data quality, user value, and robust data analysis.

Job Responsibilities:


Build and test metrics using SQL data-stores.
Build, test and deploy reports and interactive dashboard, leveraging the same metrics.
Focus on visualization for effective report generation, revealing a clear data story.
Process, cleanse, and verify data-integrity for analysis.
Work closely with the USA team to collect and process data on the web crawler software.
Build analysis reports for various tests and production runs on the web crawler software.
Interpret data and analyze results using statistical techniques, and provide ongoing reports.
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.
Acquire data from primary or secondary data sources and maintain databases/data systems.
Identify, analyze, and interpret trends or patterns in complex data sets.
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems.
Work with management to prioritize business and information needs.
Locate and define new process improvement opportunities.
Job Requirements:


Strong T-SQL OR PostgreSQL OR Oracle SQL Skills.
Strong Microsoft Office Skills especially Word and Excel
Experience with scripting Language: Shell
Skilled at queries, report writing and presenting findings.
Strong analytical skills with the ability to collect, organize, analyze, and disseminate a significant amount of information with attention to detail and accuracy.
Ability to write comprehensive reports.
Processing confidential data and information according to guidelines.
Supporting the data warehouse in identifying and revising reporting requirements.
Supporting initiatives for data integrity and normalization.
Providing technical expertise in data storage structures, data mining, and data cleansing.
Identify areas to increase the efficiency and automation of processes.
Monitor and audit data quality.
Ability to deal with high-volume data under tight deadlines.
Create data dashboards, graphs, and visualizations.
Strong verbal and written communication skills.
Ability to work with little or no supervision.
Ability to work calmly under pressure.
Ability to work as a strong team player
Education & Experience:


Bachelor’s Degree in Computer Science or related field.
Minimum 3-5 years of work experience as a Data Analyst.
Other Attributes:


Knowledge of data processing, database programming, and data analytics.
Robust data analysis domain knowledge.
Ability to understand various data structures and common methods in data transformation.
Knowledge of scripting languages such as Python, Shell/Sed/Awk.
Exceptional problem solving and data analysis skills.
A high degree of reliability, flexibility, and adaptability while working under pressure.
Strong verbal and written communication skills.
Detail-oriented with excellent follow-up skills.
Job Location: Jaipur

About Astegic:


Astegic, founded in 2003, is a woman-owned SBA certified 8a firm that has successfully achieved both SEO CMMI ML2 and ISO-9001-2008 certifications. Astegic provides enterprise-level technology solutions and integrations, meeting enterprise business challenges with cutting-edge technology, for both government and commercial sectors. Our knowledgeable staff of over 150 software engineers, management consultants, IT specialists, and analysts is armed with the technology and expertise to improve and extend your existing enterprise solutions.

Full Name * (optional)
Email Address * (optional)
Phone Number * (optional)
Upload CV * (optional)
Upload your CV/resume. Max. file size: 5 MB.

Cover Letter (optional)


Services

Mobile Solutions
Mobile Strategy
Mobile Application Development
Mobile Web Development
Mobile Architecture
Mobile Security
Mobile Design & UX
Mobile Quality Assurance & Control
Mobile Device Management
Enterprise Integration

Enterprise IT Solutions
Software Development
Program Management Offering (PMO)
System Integration
Quality Assurance
IT Automation & Infrastructure Virtualization
Cloud Migration & Optimization/Scalability
Database Management
Enterprise Resource Planning (ERP)
Network & Server Management
Server Administration

UX & Design
User Research
Information Architecture
Interaction Design
Visual Design
Usability

Products
m-Conference
m-Custodial
m-Inspector
mforms

About
Portfolio & Clients
GSA 8(A) STARS II
Careers


Contact

Services
Products
Portfolio
About
Contact

© 2020 Astegic Inc. All rights reserved.

Terms of Use
Privacy Policy",Data Analyst,Jaipur,4.1,Unknown / Non-Applicable,"INR  16,011/mo",Information Technology,51 to 200 Employees,Company - Private
"HealthifyMe
4.0",-1,2012,-1,Health Care Services & Hospitals,"About Us

HealthifyMe was founded in 2012 by Tushar Vashisht and Sachin Shenoy, and incubated by Microsoft Accelerator. Today, we are India and South East Asia's largest and most loved health & fitness app, with over 16 Million users from 300+ cities in India+SEA and rated over 4.6/5. The HealthifyMe mobile app has been rated as the top Health/Fitness app on Play Store by Google for the last 3 years, and has received the prestigious 'Editor's Choice' badge by Google.Our coaching services are delivered by a world class team of over 500 coaches including nutritionists, trainers and yoga instructors. We combine the power of artificial intelligence and human empathy to deliver measurable impact in the lives of our consumers. We launched the world's first AI nutritionist 'Ria' with learnings developed from billions of data points on consumer lifestyles, coupled with 400 man-years of nutritionist/fitness intelligence.

HealthifyMe has raised over $25 Million in funding from marquee investors such as Sistema, IDG, Inventus, Blume and Samsung Next. HealthifyMe works with over 75 corporates across the country to deliver employee wellness solutions. We aspire to be a leading health and fitness platform across the globe.

We at HealthifyMe are looking to hire a Data Analyst for our sales & services Team to work closely on business prospects.

About Us -

We were founded in 2012 by Tushar Vashisht and Sachin Shenoy, and incubated by Microsoft Accelerator. Today, we happen to be India's largest and most loved health & fitness app with over 4 million users from 220+ cities in India. What makes us unique is our ability to bring together the power of artificial intelligence powered technology and human empathy to deliver measurable impact in our customers' lives. We do this through our team of elite nutritionists & trainers working together with the world's first AI powered virtual nutritionist - ""Ria"", our proudest creation till date. Ria references data from over 200 million food & workout logs and 14 million conversations to deliver intelligent health & fitnesssuggestions to our customers. Ria also happens to be multi-lingual, ""she"" understands English, French, German, Italian & Hindi.

Designation: Data Analyst

Experience: 1-3 Yrs

Location: Bangalore

Requirement:
Work closely with the business stakeholders for enabling data-driven decision making.
Explore large datasets and give meaningto numbers by identifying insights.
Post each major event, collate information, and present data in a cohesive succinct manner such as to evolve the construct significantly with each iteration.
Understand the performance of various teams - basis several key parameters on a day to day basis
Prepare reports for the business heads & update key metrics on a daily basis
Skill :
Expert in SQL DML queries.
Good Knowledge on Database concepts, Data Warehousing Models.
Should be proficient in Spreadsheets and visualization tools like Tableau.
Knowing Python language is an added advantage.
Strong Analytical, Problem Solving & Communication skills.
Should have strong business acumen to understand the key business KPIs
Should have an entrepreneurial mindset to be able to navigate between different teams & coordinate for any data gathering requirements
Look forward to
Working with a world-class team.
Fun & work at the same place with an amazing work culture and flexible timings.
Get ready to transform yourself into a health junkie.",Data Analyst,Bengaluru,4.0,Unknown / Non-Applicable,"INR  7,87,253",Health Care,501 to 1000 Employees,Company - Private
