Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Cisco Systems, Inc.
4.3",-1,1984,-1,Computer Hardware & Software,"Platform Engineer

Who You Are
A Senior Platform Engineer with day-to-day responsibility of working with Business CX Applications teams, Program managers and Leads to design, build and deliver platform capabilities. To do this the Engineer should have required technical skills, deep knowledge of the required area and ability to learn and adapt to the needs of program. With this in mind, an understanding of the right skills, process understanding, and mindset is vital.
We are seeking high energy and experienced applicants who possess the following skills and experience:
8+ years of experience in working in complex environment building platform capabilities on cloud for deploying customer facing applications
The individual should possess the Platform thinking as he/she would be part of the Platform development team that will be leveraged by CX applications.
Ability to work well in a fast-paced, dynamic environment.
Critical thinking and big picture understanding of how platform should be built and maintained to enable applications scaling, security and resiliency
Good Interpersonal Communication Skills and you are willing to work with remote team
Flexible and adaptable: Ability to switch gears in various high-stress situations and apply themselves to quickly learning new technologies and adopting new methodologies.
Accountability: You are a results-oriented teammate who leads by example, holds self-accountable for performance, takes complete ownership, and champions all aspects of customer and project initiatives.
Efficient and Creative: You should be able to think creatively to find the optimal solution to problems.
Always should be ready to learn new technology, tools and process
What you’ll do:
Excellent verbal and written communication skills to a variety of technical and non-technical audiences is a requirement.
Excellent organizational skills.
Experience working in a team environment with a documented software development process; within an Agile methodology like Scrum.
Ambitious and hardworking individual who enjoys hard problems
Should have the thirst for learning new technology
Technically able to get things done while providing guidance to other team members
Desired Skills
Mandatory
Hands on experience on Java/j2ee, Spring, Python, Docker, Kubernetes, Microservices
Hands on experience on Distributed technologies below
Apache Spark
MapReduce principles
Kafka (MSK)
Data base and Caching
MySql
Redis
ElasticSearch / MongoDB
Experience with AWS technologies
API GW
Route53 DNS
ACM
Aurora
ElasticCache
EKS
Hands on experience building REST APIs, Swagger Specs
Good understanding of Client Server Architectures, Cloud Native technologies
Good understanding and experience in enabling Muti-Region and Multi-AZ architectures
Hands on experience on GIT, CI/CD tooling
Angular, JavaScript, HTML, Node JS
Hands on experience in writing Unit test cases, Integration test cases
Linux shell scripting
Proven experience in Agile environments
Good to have
Python, GoLang, gRPC
BigData technologies (Hadoop, Yarn, AWS EMR)
Serverless technologies like AWS Lambda, Fargate, Stepfunctions
AWS Cloudwatch, AppDynamics/Jaegar
Who you'll work with:
The CX Platforms, part of the CX Engineering seeks a highly motivated Senior Platform Engineer to join some of the industry's brightest minds in developing the platform for all of the CX Applications that are being built and planned. You will work with the CX Applications and CX Operations team to make sure we build a platform that is resilient, can scale and is secure. This is a critical role that requires us to work with various other organizations outside of CX.
Why Cisco
#WeAreCisco, where each person is unrivaled, but we bring our talents to work as a team and make a difference. Here’s how we do it.
We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!
But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take ambitious steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward.
So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool.","Software Engineer - Java/J2ee, Python, Node JS, MEAN Stack, SAAS, Cloud Native, AWS, Microservices, Docker, Kubernetes (9+ Years)",Bengaluru,4.3,$10+ billion (USD),"INR  12,66,484",Information Technology,10000+ Employees,Company - Private
"Roljobs Technology Services Pvt. Ltd.
3.8",-1,2002,-1,Staffing & Outsourcing,"Our client is a leading US based Product Development company in Bangalore/Gurgaon and is looking for Passionate Big Data Developers to join their team. We are seeking experts who are dynamic, self-motivated and out-of-the-box thinkers,

We would love to hear from you if:
You have minimum 4 to 8 years of experience in Java or its frameworks.
You have good hands-on experience on Big Data technologies such Hadoop, Spark, Hive, Kafka etc.
Have the ability to multitask and work in a fast-paced, collaborative team environment.
Are skilled in developing and maintaining an engineering task plan for an engineering team.
Education should be B. Tech. / M. Tech./ M.Sc/ MCA in Computer Science or Related fields.
We embrace diversity and equal opportunity in a serious way. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. The more inclusive we are, the better our work will be.",Big Data Engineer,Bengaluru,3.8,Unknown / Non-Applicable,"INR  18,388/mo",Business Services,51 to 200 Employees,Company - Private
"Analytics Vidhya
4.2",-1,-1,-1,-1,"Who can fill in the shoes?

Should be well-versed with the following tools and technologies of Big Data:

HDFS storage and compression formats
Concepts of MapReduce class in Java
Hive and Pig Latin
Sqoop and Flume
Oozie Interface for workflow management
NoSql – HBase, Cassandra, MongoDB
Spark – core, SQL, ML
Spark Streaming and it’s integration with Kafka

Good to know but not mandatory skills
Java programming experience
Experience with Complex Event Processing in near real time
Exposure to Flink
Some knowledge of Big Data Administration and service
YARN and Mesos
Zookeeper
Some knowledge of ML in Big Data context
What is the role?

Being a startup, the role would evolve over time. But, here are a few things you can expect:

Will be responsible for creating codes for training purpose using these tools under the guidance of a Senior Data Scientist
Will also work sometimes on the training content.

Where is the role based?

We would love to have you in our office in Gurgaon.

If the role excites you, drop an email to hiring@analyticsvidhya.com with your CV, mentioning “Why do you think you are the perfect fit for this role”.",Big Data Engineer,Gurgaon,4.2,Less than $1 million (USD),"INR  20,943/mo",-1,1 to 50 Employees,Company - Private
"Han Digital Solution (P) Ltd.
3.6",-1,-1,-1,Staffing & Outsourcing,"Job Description :


Minimum qualifications :
Build a big data system based on product requirements.
Should have strong knowledge of the Hadoop ecosystem such as Spark/HDFS/MapReduce/ Storm/Hive.
This will involve data extraction, data modelling, transformation, integration with other data streaming solutions.
Deep knowledge on SQL, additional exposure on other NOSQL databases like Mongodb would be an added advantage.
Experience in data migration from older systems of varied types to a big data architecture
Planning system & storage requirements for the big data platform.
Should have worked on Apache Spark SQL, Spark Streaming.
Must have worked with Python programming and integration with Apache Spark.
Preferred qualifications:
Candidates need to be proficient in Apache Spark (PySpark) with at least 1+ Years of work on live projects.
A Bachelor degree in B.E/B,Tech/BCA is must.
Strong working knowledge of SQL and NoSQL data stores such as Mongodb.
Strong programming knowledge in Python is preferred.
Key Job Attributes :


Big Data

Educational Qualifications :


B.E/B,Tech

Key Skills :


Python
Spark
HDFS
Mapreduce
Hive
hadoop
Nosql
MangoDB

Contact Details :


Email Id : anbu@handigital.com",Big Data Engineer,New Delhi,3.6,Unknown / Non-Applicable,"INR  3,89,631",Business Services,51 to 200 Employees,Company - Private
"Tavat Consultancy LLP
5.0",-1,2018,-1,Staffing & Outsourcing,"Company: Talent Corner Hr Services Private Limited
Experience: 4 to 5
location: Pune, Delhi
Ref: 24431682

Summary: Job Description :
Job Description

Selecting &integrating &Big Data tools &frameworks required to provide requested capabilities
Implementing ETL process{if importing data from existing data sources is….

Source URL: https://www.wisdomjobs.com",Big Data Engineer,India,5.0,Unknown / Non-Applicable,INR 893K - INR 980K,Business Services,1 to 50 Employees,Company - Private
"Sequretek – IT Security and Data Management
4.0",-1,2013,-1,Enterprise Software & Network Solutions,"About us & Vision

Sequretek is an Indian MNC focused on Information Security and Information Management space. The company is backed by industry veterans who have come together with a vision to build India’s leading Information Security company.
Sequretek’s customers have appreciated its solution offerings, and within a short span the company has acquired marquee clientele in Financial, Pharmaceutical, IT/ITES, and Retail and Logistics sectors.
Sequretek probably is the one of the very few companies that offers a blend of its own core threat intelligence products along with both on-premise and cloud solutions. Our end point detection, protection, and response technology – EDPR is the industry’s only product that replaces up to six different endpoint technologies for our customers.
Our vision is to establish and sustain Sequretek as a Global Leader in terms of the ‘Security’ of Enterprise-level Information-Assets through the consistent delivery of world-class products and solutions that leverage state-of-the-art technologies relevant to the contemporary digital economy.

Why Sequretek?

You will be part of an award winning ""Security Product Company of the Year – 2019” announced by Data Security Council of India (A NASSCOM Initiative).
You will be part of a highly visible agile team working on product development from scratch that directly affects the company’s success. Build time critical and data driven applications. Everyday different challenges to solve. Day to day job will put you in place to evaluate the technology length and breadth. It will also enable you to get an exposure to work alongside thought leaders & domain experts.

Education & Experience

Education:The candidate must have any of the below:
BE/B.Tech in Computer Science
M.C.A
Related field from reputed institute.
Experience:
Minimum 2 - 4 years of experience across design and architect large scale
real time data processing application in distributed environment.

Key Responsibilities

Skills:
Strong experience in Big data, Hadoop, HBase, Hive, Spark, Yarn, Reports
Analytics etc.
Strong experience in building highly scalable, high performance data
solutions in distributed/clustered environment.
Strong experience in Python/Scala, JAVA/J2EE, Linux/Unix/Windows.
Strong experience in designing data models for large enterprise application
which can handle millions of data in real time.
Strong experience in Search engine, Elasticsearch, Logstash, and Kibana.
Strong experience with Relational database and NoSQL Databases.
Strong experience experience in data management/warehouse strategies to
handle very large volume of data in real time.
Knowledge of messaging framework, Workflow, and Rule engine are added
advantage
Good to have experience in Machine Learning.
Must be proactive and flexible and have the ability to work under pressure
and possess good follow-through skills.
Must possess excellent written and verbal communication and a quick learner.
Responsibilities:
Design and architect application to process the real time large volume data
in a distributed environment.
End to end responsibility of designing and developing high performance
scalable data solution.
Extract complex reports out the data accumulated across different data
sources.
Apply Data warehouse strategies to manage the data and server to serve the
real time requests and reporting requirement.
Continuously improve the product’s performance, scalability and
manageability.
Build the required infrastructure for entire big data ecosystem which serve
requests in real time and fulfill complex report requirements.",Big Data Engineer,Bengaluru,4.0,Unknown / Non-Applicable,INR 10K - INR 14K,Information Technology,201 to 500 Employees,Company - Private
"Fidelity Management and Research LLC
4.0",-1,1946,-1,Investment Banking & Asset Management,"Job Description:


Job Title LEAD Aws Big data engineer

The Purpose of This Role

We are looking for a Lead- Big data Engineer with experience in aws based data lake and Data services. The role involves continuous collaboration with dev teams, driving best practices for operational management of cloud ready data services. Following Fidelity best practices / methodologies, thorough understanding of the technology roadmap, advancement to design / development process and providing innovative solutions at a very fast pace.

The Value You Deliver
Supporting and coordinating highly available data lake platform.
Leading best practice management for delivering secure and highly available data lake.
Supporting application teams with new data integration pipeline
Person will be responsible for designing and developing data lake platform
Data lake would support huge varied data sets with SLAs to load and process the data at a very fast pace. Ability to managenew data load and process pipelines.
Person will be using monitoring and dashboards for data pipelines both on premise and in the cloud.
The Skills that are Key to this role

Technical / Behavioral
Knowledge of operationalizing any big data solutions involving S3,EMR, EC2 and IAM
Performance tuning experience with different types of data stores both structured and unstructured.
Knowledge of programming languages/tools any two: Java, Python, Hadoop, Spark, SQL, Hive, Shell Scripts.
knowledge of logging, telemetry and data security on aws / azure
Experience with snowflake will be an added advantage
Good to have Knowledge ETL and ELT experience with both structured and unstructured data stores.
Understanding of data modeling and Continuous Integration (e.g. Jenkins, GIT, Concourse) tools
The Skills that are Good To Have for this role
Good to have AWS certification with RDS knowledge good to have.
Understanding of data validations, data cataloging, data lineage will be a plus.
Knowledge of indexing with Solar / elastic search and indexing approaches for data will be a plus.
Experience with analytics work bench. And data virtualization technologies like apache drill will be a plus
Experience with interacting and working closely with Product Owners, DevOps, and Software Engineering teams
Knowledge of big data design patterns is desirable.
Familiarity and experience working with agile methodologies: SCRUM
How Your Work Impacts the Organization

CTG is building a data lake to support business functions to run their analytics load.

The Expertise Were Looking For
7+ years of IT experience
Graduate
AWS certification
Location : Bangalore - Manyata/EGL / Chennai

Shift timings: 11:00 am - 8:00pm

Certifications:
Category:
Information Technology",Principal Software Engineering - Big data,Bengaluru,4.0,$10+ billion (USD),"INR  8,64,147",Finance,10000+ Employees,Company - Private
"BDB Limited
3.0",-1,1993,-1,-1,"Description
BizViz provides a 360 degree view of a business's data, serving any vertical and meeting the demanding needs of all business executives. With a 50+ strong team building the BizViz platform over several years, it is targeted at creating technological solutions that will give our customers the edge they need to succeed.

We strongly believe that our success lies in the success of our customers. We aim to build applications the way they envisioned, keeping each business' unique ideas and requirements in mind. We offer businesses a better alternative to using standard cookie-cutter ERP templates.

Job Summary
As a Big Data Engineer, you will be a member of a small, agile team of data engineers responsible for developing an innovative big data platform as a service for enterprises that need to manage mission critical data and diverse application stakeholders at scale. The platform manages data ingestion, warehousing, and governance, and enables developers to quickly create complex queries. The platform provides automatic scaling and elasticity to enable efficient use of resources, and provides services such as security, logging, and data provenance so that third party developers can focus their energy on algorithms rather than administration. We're looking for engineers who want a technical challenge. Help us improve the platform for our current customers and develop new capabilities for our future customers.

Responsibilities
Senior Big Data Engineer is an integral part of the Data Science Innovation team that works closely with Internal/External customer in all phases of the development.
Work with key stakeholders and understand their needs to develop new or improve existing solutions around data and analytics.
Work in a cross-functional, matrix organization, at times under ambiguous circumstances.
Partner in development of scalable solutions using large datasets with other data scientists on the team
Research innovative data solutions to solve real market problems.
Conceptualize, analyze and develop actionable recommendations for strategic challenges facing the organization.
Manage data analysis to develop fact-based recommendations for innovation projects.
Mine Big Data and other unstructured data to tap untouched data sources and deliver insight into new and emerging solutions.
Work with cross-functional teams to develop ideas and execute business plans.
Remain current on new developments in data analytics, Big Data, predictive analytics, and technology.
Education, Experience, Skills and Abilities Required for Consideration as a Candidate:
BTech/MCA degree or higher.
Minimum 5 year experience.
Candidates must be proficient in -
Java, Scala, Python
Apache Spark, Hadoop, Hive, Spark SQL, Spark Streaming, Apache Kafka
Well versed in various Predictive Algorithms, Mllib
Cassandra, RDMS (MYSQL, MS SQL, etc.), NOSQL, Columnar Databases, Big table.
Demonstrate a deep understanding of search engine technology. Ability to configure, index and maintain enterprise scale search applications. Proficient in writing custom handlers for Elasticsearch/Solr.
Agile development including Scrum and other lean techniques.
Excellent problem solving skills with the ability to design algorithms, which may include data cleaning, data mining, data clustering and pattern recognition methodologies
Ability to work cross-functionally in a highly matrix driven organization, at times under ambiguous circumstances
Personal qualities desired: creativity, tenacity, curiosity, and passion for deep technical excellence.
Location
Bangalore & Hyderabad.",Big Data Engineer,Bengaluru,3.0,Less than $1 million (USD),"INR  14,71,205",-1,51 to 200 Employees,Company - Private
"Tech9
4.3",-1,2015,-1,Computer Hardware & Software,"Tech9 is a fast growing custom software development company. We work to represent an ideal in software development delivery. We strive to make each client love us by providing a skilled team, engaging design, solid architecture, and quality implementation. We tackle big challenges with enthusiasm and gusto.


Tech9 India is looking for junior and senior Data Engineers. This is a great opportunity to work with a company that has a primary focus of making our customers happy by delivering value, without all the burdensome policies and rules that have become typical for outsourced software development companies.

If you are looking for a change this is what we can promise you:
You will have challenging problems to solve
You will have flexibility and autonomy to solve problems and deliver solutions
We will provide a highly collaborative environment with skilled and super friendly teammates
We will fully support you in developing software the right way
We won't burden you with useless policies and procedures
We will provide you the tools you need to do your job right
If that sounds attractive please apply! We'd love to talk to you.

Job Overview


We are looking for savvy Data Engineers to join our growing team. This person will be responsible for expanding and optimizing data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline builder who enjoys optimizing data systems and building them from the ground up. This Data Engineer will support our software developers on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products.

Responsibilities for Data Engineer
Create and maintain optimal data pipeline architecture
Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using Python, SQL and AWS
Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Work with data and analytics experts to strive for greater functionality in our data systems.
Qualifications for Data Engineer
Working knowledge of SQL
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
A successful history of manipulating, processing and extracting value from large disconnected datasets
Strong project management and organizational skills.
Experience supporting and working with cross-functional teams in a dynamic environment
Experience with relational SQL databases
Knowledge of Object Oriented Development
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience developing in Python required
Experience with data pipeline and workflow management tools like Azkaban, Luigi, Airflow, etc preferred
Experience with Flask is preferred
Powered by JazzHR",Data Engineer,Pune,4.3,Unknown / Non-Applicable,"INR 2,130K - INR 2,338K",Information Technology,51 to 200 Employees,Company - Private
"Expedia, Inc.
3.8",-1,1996,-1,Internet,"Job Description:
Expedia Group is looking for a big data developer to build a data platform, turning event streams into actionable intelligence in real-time. In this role, you will be key to defining vision, design, and implementation from the ground up. This is not just an opportunity to build something new and innovative, but also to be at the center of Expedia transformation to a data-driven, smart platform for travelers and suppliers.

Are you ready to accelerate a large and growing travel business by combining flexible APIs, micro-services, and distributed data processing pipelines, designing it all to scale quickly using cloud computing platforms? Do you have the experience and judgment to establish new design patterns and mentor other developers, so we create a foundation that can be relied on for years to come? We'd love to talk to you!

What you’ll do:
Design and build high scale, real-time and batch data processing pipelines.
Be a part of our development team and actively participate in all phases of the software development lifecycle, including requirements gathering, functional and technical design, development, testing and roll-out, and support.
Solve complex business problems by utilizing disciplined development methodology, producing scalable, flexible, efficient and supportable solutions using appropriate technologies

Who you are:
5+ years of experience developing solid code in java or python, with a BS in Computer Science or equivalent.
Software development experience in big data technologies Hadoop, Hive, Spark.
Software development experience in real-time distributed computing with Storm, Kafka.
Solid experience in object-oriented programming, especially Java or Scala, design patterns, etc.
Strong computer science fundamentals in data structures, algorithm design, problem-solving, and complexity analysis.
Familiarity with SQL-based databases (Oracle, MySQL, etc.)
Familiarity with distributed systems and computing at scale.

Why Join Us?
Expedia Group recognizes our success is dependent on the success of our people. We are the world's travel platform, made up of the most knowledgeable, passionate, and creative people in our business. Our brands recognize the power of travel to break down barriers and make people's lives better – that responsibility inspires us to be the place where exceptional people want to do their best work, and to provide them the tools to do so.
Whether you're applying to work in engineering or customer support, marketing or lodging supply, at Expedia Group we act as one team, working towards a common goal; to bring the world within reach. We relentlessly strive for better, but not at the cost of the customer. We act with humility and optimism, respecting ideas big and small. We value diversity and voices of all volumes. We are a global organization but keep our feet on the ground, so we can act fast and stay simple. Our teams also have the chance to give back on a local level and make a difference through our corporate social responsibility program, Expedia Cares.

If you have a hunger to make a difference with one of the most loved consumer brands in the world and to work in the dynamic travel industry, this is the job for you.

Our family of travel brands includes Brand Expedia®, Hotels.com®, Expedia® Partner Solutions, Egencia®, trivago®, HomeAway®, Orbitz®, Travelocity®, Wotif®, lastminute.com.au®, ebookers®, CheapTickets®, Hotwire®, Classic Vacations®, Expedia® Media Solutions, CarRentals.com™, Expedia Local Expert®, Expedia® CruiseShipCenters®, SilverRail Technologies, Inc., ALICE, and Traveldoo®.

Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization

Expedia is committed to creating an inclusive work environment with a diverse workforce.All qualified applicants will receive consideration for employment without regard to race, religion, gender, sexual orientation, national origin, disability or age.",Software Development Engineer- II (Big Data),New Delhi,3.8,$5 to $10 billion (USD),"INR  17,85,710",Information Technology,10000+ Employees,Company - Public
"Dotsolved Systems
4.9",-1,-1,-1,Computer Hardware & Software,"Looking for Data Engineer ( 3 positions) for Chennai India

Currently Remote work allowed post Covid Onsite.

Skills required

Apache Kafka

Pyspark/Livestreaming

Apache Airflow

Redshift

Job Types: Full-time, Contract

Pay: ₹586,412.00 - ₹1,796,683.00 per year

Experience:
work: 4 years (Preferred)
total work: 10 years (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
Temporarily due to COVID-19",Big Data Engineer,Chennai,4.9,$1 to $5 million (USD),INR 906K - INR 981K,Information Technology,1 to 50 Employees,Company - Private
Ceresight,-1,-1,-1,-1,"Location:: Anywhere in India (remote)
Key skills:: Hadoop technologies, ANSI SQL, Python/R/Scala

Desired Candidate Profile::
We are looking for a Big Data Engineer who will work on the collecting, storing, processing, and analysis of huge datasets from multiple data sources. The primary focus will be on choosing optimal solutions to use for these purposes, then maintaining, implementing, and monitoring them.

You must have::
A good understanding of distributed computing principles, management of Hadoop cluster, with all included services;
Proficiency with Hadoop v2.x:: MapReduce, HDFS, Ambari, Zookeeper;
Good knowledge of Big Data querying tools, such as, Hive, Impala, or Big SQL
Experience with Python, R, or Scala;
Experience with integration of data from multiple data sources;
Deep Knowledge of various ETL techniques and frameworks, such as Datastage;
Experience with various messaging systems, such as Kafka; Experience with Cloudera/MapR or Hortonworks
Good understanding of AWS/GCP/Azure
Familiarity with Big Data ML toolkits, such as Tensorflow, SparkML, or H2O
Reach out to us if you have 3+ years experience in selecting and integrating any Big Data tools and frameworks and implementing solid ETL process, monitoring performance, recommending appropriate infrastructure and making required changes, defining data collection, retention and archiving policies, and interested in training and building a team of data engineers
Education:: - Bachelors/ Masters / Phd
We think the knowledge acquired by earning a doctorate or master’s degree in Computer Science with AI as a specialization would be of great value in this position, but if you're smart and have the experience that backs up your abilities, for us, talent trumps degree every time
Company Profile: This is the right place for you, if want to work in
A Data Science and Big Data technology start-up.
A place where you would want to create value for yourself, and our customers
An environment that supports your personal growth
Group of the best in class professionals who are excited about the work they do
Contact::
Sangeetha: sangpraman@gmail.com, +919655998843",Big Data Engineer,India,-1,Less than $1 million (USD),"INR  14,71,205",-1,Unknown,Company - Private
"PayU
3.4",-1,-1,-1,Internet,"Role: Big Data Engineer

Company: PayU Payments Pvt Ltd

Location: Gurgaon/Bengaluru

About Company:

PayU, the fintech-arm of Naspers, is a leading financial services provider in global growth markets. We use our expertise and heritage in cross border and local payments to extend the services we offer to merchants and consumers. Our innovative technology, developed in-house as well as through investments and strategic partnerships, empowers billions of people and millions of merchants to buy and sell online, extending the reach of financial services.

Our local operations span 18 growth markets across Asia, Central and Eastern Europe, Latin America, the Middle East and Africa. Here we deliver fast, simple and efficient financial services technology that unlocks access to more than 2.3 billion consumers in our regions.

Regulated under the Reserve Bank of India, PayU India has advanced solutions to meet every digital payment need. The company has an in-depth understanding of the vast and intricate details of the Indian market and its payment landscape. The company brings convenience and trust through continuous innovation leveraging technology.

PayU India forays into two business verticals - payment offerings under PayU Payments Services Ltd. and alternate lending under PayU Finance. Headquartered in Sohna Road, Gurgaon, the company has a presence in Mumbai, Pune and Bangalore and has a total strength of 700+ employees. Anirban Mukherjee is the CEO for PayU India working with the global CEO Laurent Le Moal.

Under the aegis of PayU Payments Services Ltd., PayU provides payment gateway solutions to online businesses through its cutting-edge and award-winning technology. In India, PayU covers nearly 60% of the airline business and 90% of the entire e-commerce business and processes over INR 120,000 crores worth of digital payments annually (at current run rates). The company offers more than 70 local payment methods and serves more than 350,000 merchants including leading e-commerce businesses in India. The company also empowers SMBs, enabling them to accept mobile and online payments with minimum development effort.

With credit being the key business priority, PayU has also developed LazyPay, an alternate lending platform to offer credit solutions such as Small Ticket Credit (Buy Now, Pay Later), App based personal loans and Point of Sale Credit (Merchant EMI). Since its launch in 2017, LazyPay has gained significant traction and has disbursed 20mn+ loans to a customer base of a million user.

PayU is bullish on investment opportunities in India. The company has been an aggressive investor, committed to the evolution of fintech in the country. PayU has spent about $250 million over the past three years in Asia's third-largest economy and is further scouting for more lucrative investment and acquisition opportunities to fuel growth.

PayU's acquisitions in India include that of Wibmo (April 2019 worth $70 mn) and Citrus Payment Solutions (September 2016 for $130 mn). PayU has also invested in PaySense (July 2018) and ZestMoney (December 2016) in India.

Role and Background Information:
Gather and process raw data at scale.
Design and develop data applications using selected tools and frameworks as required and requested.
Read, extract, transform, stage and load data to selected tools and frameworks as required and requested.
Perform tasks such as writing scripts, web scraping, calling APIs, write SQL queries, etc.
Work closely with the engineering team to integrate your work into our production systems.
Process unstructured data into a form suitable for analysis.
Analyze processed data.
Support business decisions with ad hoc analysis as needed.
Monitoring data performance and modifying infrastructure as needed.
Define data retention policies.
What you'd need to bring to the table:
2 7 years of recent experience in data engineering.
Bachelor's Degree or more in Computer Science or a related field.
A solid track record of data management showing your flawless execution and attention to detail.
Strong knowledge of and experience with statistics.
Programming experience, ideally in Python, Spark, Kafka or Java, and a willingness to learn new programming languages to meet goals and objectives.
Experience in C, Perl, Javascript or other programming languages is a plus.
Knowledge of data cleaning, wrangling, visualization and reporting, with an understanding of the best, most efficient use of associated tools and applications to complete these tasks.
Experience in MapReduce is a plus.
Deep knowledge of data mining, machine learning, natural language processing, or information retrieval.
Experience processing large amounts of structured and unstructured data, including integrating data from multiple sources.
Experience with machine learning toolkits including, H2O, SparkML or Mahout
A willingness to explore new alternatives or options to solve data mining issues, and utilize a combination of industry best practices, data innovations and your experience to get the job done.
Experience in production support and troubleshooting.
You find satisfaction in a job well done and thrive on solving head-scratching problems


So what do we offer?
A Competitive salary, including benefits
Modern offices with individual working spaces
Exceptional projects
Awesome teams that love finding ways of making things better, faster, stronger
Interesting growth prospects
ESOPs (SARs)
Education-

Bachelor of Engineering (IIT/NIT/Bits is Preferred)",Big Data Engineer,Bengaluru,3.4,Unknown / Non-Applicable,"INR  11,41,818",Information Technology,1001 to 5000 Employees,Company - Private
"Bobble Stickers & Keyboard App
4.0",-1,2015,-1,Internet,"Required Educational Qualifications

Bachelors in Computer Science and/or Mathematics from Tier 1 institute.

Required Experience:
At least 4 (four) years as an analyst and 2 years as Big Data Engineer.

What you will be doing here -
Develop and optimize a big-data analysis framework for standard reporting requirements.
Reporting trends & impact as per the cadence.
Analyse data from multiple angles, looking for trends that highlight problems or opportunities.
Cater to non-standard ad-hoc queries.
Manage data requests from internal & external stakeholders (like investors and business partners).
Interface & provide relevant input to AI & research team.
Ensure that data pipeline is healthy & exhaustive in nature, just-in-time.
Make recommendations to adopt new business and product strategies.
Preempt threats and opportunities.
Skills Required -
Mastery in writing MySQL or any other SQL.
Knowledge of Scala/Python is a good add on.
Skilled with Apache Spark framework.
Mastery in analytical tools like Excel Sheets or similar.
Mastery in representing raw data into relevant and easily comprehensible information.
Ability to break down complex problems into simpler parts
Ability to ask solution oriented questions

What makes you a perfect fit:
Leadership Skills
Entrepreneurial Mindset
Developing People
Analytical Ability
Attention to Detail
Problem Solving
Critical Thinking
Planning & Organization
Strategic Thinking
Innovative Thinking
Interpersonal Skills
Effective Communication
Active Listening
Teamwork
Effective Presentation
Personality Attributes
Curiosity
Discipline
Loyalty
Accountability
Result orientation
Proactive
Send your resume to hr@bobble.ai",Sr. Data Engineer,Bengaluru,4.0,Unknown / Non-Applicable,INR 517K - INR 721K,Information Technology,1 to 50 Employees,Company - Private
"Wavelabs Technologies Private Limited
4.4",-1,2015,-1,IT Services,"Wavelabs is an AI-First, new-age Technology company for the Digital, Cognitive & Industry 4.0 Era. We help you rethink and reinvent, while adapting to the inevitable change technology evolutions bring.

We leverage cutting-edge technology to become an enabler of fundamental innovation and disruption. We drive business outcomes with Data and Data Analytics to go beyond the existing platforms for insights and become agile on execution. We intend on leveraging the advances in artificial intelligence (AI) and machine learning (ML) to build solutions that are loved by all.

This is who we are. We are a community looking to deliver true flagship experiences. We focus on the things that matter most to us – design and customer experience. Most importantly, we’re not just doing it for ourselves. We are here to share the best technology and build beautiful products hand-in-hand with you.

Requirements
Strong Big Data background with working knowledge of data pipe lines, Snow Flake.

Experience in Data lake Architecture.

Experience in Data warehousing, data modeling, and SQL .

Experience in working on public cloud (AWS, Azure or GCP)

Experience with sourcing and modeling data from application APIs.",Big Data Engineer,Hyderabad,4.4,Unknown / Non-Applicable,INR 512K - INR 546K,Information Technology,51 to 200 Employees,Company - Private
