Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"GlaxoSmithKline plc
3.9",-1,1830,-1,Biotech & Pharmaceuticals,"Site Name: India - Karnataka - Bangalore
Posted Date: Jul 28 2020
GSK is one of the worlds foremost pharmaceutical and healthcare companies and we are proud to be leading a healthcare revolution.

By disrupting our approaches to R&D and commercial business processes, D&A is allowing us to integrate, simplify and unlock all our data to drive innovation, decision making and enable our transformation in servicing our patients, healthcare professionals and consumers.

YOU would be responsible for the following:
Demonstrate specialization in AI/ML and Cognitive technology, process automation and process mining.
A strong business architecture foundation combined with technical skills background.
Deliver key analytics projects in an agile methodology.
Lead the investigation and detailed analysis of Cognitive ML/AI Incidents and process exceptions including a strategic approach to root cause analysis.
Provide accurate specifications and timely deliverance of all our products which need a good foundation of Data analytics, ML algorithm, python and other related coding experience
Follow proper DevOps methodologies, CI/CD pipelines, change and release management controls.
We are looking for professionals with these skills to achieve our goals. If YOU have these skills, we would like to speak to you.
MS/BS degree in Computer Science, Engineering, Design
Experience in Advanced analytics systems including but not limited to Apache, Hadoop, or any other Hadoop systems, HDFS, Graph and other non-relational databases.
Experience with in cloud or on-premise environment.
Experience on Azure ML, Azure Cognitive services is preferred.
Technical expert in AI/ML algorithms who can take these algorithms developed in Python, Scala, spark etc.
Experience in deploying AI/ML algorithms. Expert understanding of performance evaluation of the models.
Extensive experience in UAT, SAT and UX for adv analytics.
Why GSK?


Our values and expectations are at the heart of everything we do and form an important part of our culture. These include Patient focus, Transparency, Respect, Integrity along with Courage, Accountability, Development, and Teamwork. As GSK focuses on our values and expectations and a culture of innovation, performance and trust, the successful candidate will demonstrate the following capabilities.

GSKIndia_DA

*LI-GSK

Our goal is to be one of the worlds most innovative, best performing and trusted healthcare companies. We believe that we all bring something unique to GSK and when we combine our knowledge, experiences and styles together, the impact is incredible. Come join our adventure at GSK where you will be inspired to do your best work for our patients and consumers. A place where you can be you, feel good and keep growing.

Important notice to Employment businesses/ Agencies

GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.

It has come to our attention that the names of GlaxoSmithKline or GSK or our group companies are being used in connection with bogus job advertisements or through unsolicited emails asking candidates to make some payments for recruitment opportunities and interview. Please be advised that such advertisements and emails are not connected with the GlaxoSmithKline group in any way.

GlaxoSmithKline does not charge any fee whatsoever for recruitment process. Please do not make payments to any individuals / entities in connection with recruitment with any GlaxoSmithKilne (or GSK) group company at any worldwide location. Even if they claim that the money is refundable.

If you come across unsolicited email from email addresses not ending in gsk.com or job advertisements which state that you should contact an email address that does not end in gsk.com, you should disregard the same and inform us by emailing askus@gsk.com, so that we can confirm to you if the job is genuine.",Data Scientist,Bengaluru,3.9,$10+ billion (USD),"INR  11,13,232",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
"Uncap Research Labs
4.0",-1,2018,-1,Internet,"ML Practice forms the core of our platform. If solving a problem of unstructured data and building trainable trends is what your forte is, lets talk. The scope of the structure data will be overplayed on subject of Talent Attraction and Engagement.",Machine Learning Engineer,Gurgaon,4.0,Unknown / Non-Applicable,"INR  8,34,924",Information Technology,1 to 50 Employees,Company - Private
"innovify
3.8",-1,2011,-1,Computer Hardware & Software,"departmentEngineering

Experience

2+ years

Qualification

B.Tech/B.E.
No. of Positions

1
Location

Ahmedabad

Innovify is seeking a Machine Learning Engineer, who enjoys solving complex problems using clean, efficient and performant methods and putting those solutions into action whilst working in a team.

Key Responsibilities
Overall responsible for the Implementation of the Tasks allocated during the sprint
Ensure the software is developed confirming the project architecture, coding standards and NFRs
Support L2 engineer to analyse the User Requirements, NFRs and Technical requirements for the project
Identify any unknowns i.e. missing scenarios, etc and consult with PO to ensure those are defined either as a User story or UAC
Identify ways to implement stories and select the approach that is best suited for the project. Consult with L3 as required
Break down user stories along with the team to identify technical tasks
Provide detailed estimates before the start of the sprints. Need to work with the Team to get the estimates
Proactively pre-plan the sprints to achieve 90+% confidence of delivery
Create Technical documents as required for the project in Jira, Confluence or other tools
Provide POs and ADMs with daily updates of the team via Jira and Slack
Proactively communicate with other members of the team
Provide HR and Management with any relevant information to help improve organisation culture & performance
Key Skills
Expertise in object-oriented programming skills
Expertise in python with multithreading
Sound knowledge of machine Language and deep learning
Experience in developing and deploying ML models
Strong experience with framework like Pytorch or Keras
Be able to perform code reviews
Can unit test to perfection
Can produce code level logs
Be able to debug the defects
Knowledge of Source code repository including Git, Bitbucket, Mercurial or anything similar
Knowledge of AWS
Education & Experience
B Tech or B. E. (Computer Science / Information Technology)
2-5 Year experience of ML as a Software Engineer
Analytical & Person Skills
Must have good logical reasoning and analytical skills
Good communication skills and extrovert
Positive attitude and a team player
Openness to learning new concepts
Attention to details
Take own initiatives to achieve goals",Machine Learning Engineer,Ahmedabad,3.8,Unknown / Non-Applicable,INR 621K - INR 668K,Information Technology,51 to 200 Employees,Company - Private
"Blueberry Semiconductors Pvt Ltd.
5.0",-1,-1,-1,-1,"Looking for Machine Learning Engineer for Blueberry Semiconductor Pvt Ltd

Experience: 3-5 Years.

Location: Bangalore

Skills:
Expert in C/C++ and Python.
Sound knowledge in Machine learning.
Experience in developing machine learning applications like graph optimization.
Experience in adding new Operators to ML compilers like GLOW
Deep neural network frameworks like Tensorflow, PyTorch, Caffe, caffe2, ONNX, etc.

Job Type: Full-time

Salary: ₹1,600,000.00 per year

Work Remotely:
Temporarily due to COVID-19",Machine Learning Engineer,Bengaluru,5.0,Less than $1 million (USD),"INR  8,34,924",-1,1 to 50 Employees,Company - Private
"Kimberly-Clark Corporation
4.0",-1,1872,-1,Consumer Products Manufacturing,"Machine Learning Engineer
Job Description
SUMMARYOFROLE:
The IT Digital Supply Chain Data & Analytics team is organized around world-class data, advanced data science and automation to drive business value for the K-C organization. We are a group of curious people and critical thinkers focused on solving the problems of the day and opportunities of the future through applied intelligence and data science. As part of this team, the Machine Learning Engineer is responsible for integrating business, information, and technology architecture to create artificial intelligence and machine learning solutions for supply chain and manufacturing capabilities. This role is viewed as a solution innovator and expert in complex analytical and digital platform environments, encompassing both business process understanding and technical expertise.
Scope/Categories:
Role will report to a Manager in the IT Digital Supply Chain organization. Role will not have any direct reports.
Key Interfaces: Data Scientists, Business Customers, Functional Engineers, Solution Engineers, Enterprise Data Management teams, Analytics Designers, Project Manager.
External Interfaces: Consultants, Vendors, Managed Services Providers (onshore/offshore). Travel may include approximately 15% of work time.
Key Accountabilities:
Drive a rigorous approach leveraging data science including artificial intelligence and machine learning to solve problems in the context of growing Kimberly Clark brands, increasing sales, and enabling operational excellence.
Partner with Data Scientists to design and develop innovative, machine learning solutions for important, highly complex strategic and operating problems. Has strong knowledge in business and technical functions that are touch points within their area of expertise. Provide technical consulting on complex projects.
Collaborate with functional and solution engineers to develop data and model pipelines including understanding lineage and granularity of data required to perform data science and helping prepare, profile, and cleanse data needed for data science.
Assist in embedding machine learning AI outputs into key business applications including analytical and transactional solutions.
Scale up existing data science solutions (deploy to additional regions, apply to additional areas/attributes)
Support the iterative data science implementation cycle by assisting with research, design, experimentation, development, deployment, monitoring, and maintenance as required.
Communicate complex processes to business leaders – explain outputs of machine learning in business language
Produce project outcomes and isolate issues with models through continuous improvement
Research and implement best practices to enhance existing machine learning infrastructure. Contribute to new and existing data science architecture patterns.
Analyze large and complex data sets to derive valuable insights
Document solutions in appropriate service management applications and collaborate with Solution Engineers, Enterprise Architecture, and Analytics Designers to make sure that the data science solution fits within enterprise context.
Coordinate engagements with vendors as they relate to evaluation, design and delivery of business capabilities. Contribute to the evaluation and selection of software products.
Acts as a source of direction, training and guidance for other team members. Is knowledgeable in industry best practices in their area of expertise and uses resources outside of K-C to deliver the end-to-end machine learning solutions.
Influences and moves the K-C culture to one that values and uses cross-business and functional data and analytics to power business performance.

Key Qualifications and Experiences:
Bachelor's degree required, Master’s degree preferred. Relevant fields include computer science/engineering, statistics, mathematics, artificial intelligence, or operations research.
Three or more years of experience in building and deploying Machine Learning solutions using various supervised/unsupervised ML algorithms such as Linear/Logistic Regression, Support Vector Machines, Neural Networks, Random Forest, etc.
Experience working with large data sets and distributed computing tools a plus (Map/Reduce, Hadoop, Hive, Spark, Python, R, Gurobi, MySQL, etc.) Proficiency in SQL and Python is important.
Understanding of data structures, data modeling and software architecture. Experience designing and implementing data science solutions on Azure is helpful.
Familiarity with machine learning frameworks and libraries
Experience in applying machine learning, predictive analytics and classification techniques towards real product and problems
Ability to write robust code in Python or Java or equivalent modern programming language
Experience with data integration methods and tools including ETL and virtualization.
Excellent written and verbal communication skills along with strong desire to work in cross functional teams
Consumer products experience in retail/manufacturing environment is preferred. Basic functional knowledge in key CPG Supply Chain Area capabilities (Planning, Procurement, Manufacturing, Logistics, Safety & Sustainability, Quality, etc.) is a big plus.
Experience collaborating with data scientists, solution architects, and engineers to identify, design, and implement highly complex, end-to-end solutions.
Broad range of business and IT experiences; Has achieved technical and/or business certification(s).
Ability to operate in a digital workplace utilizing modern technologies to connect, collaborate, communicate and cooperate across a global organization and across organizational boundaries.
Ability to work in a virtual team which may work across distance (remote), cultures and time zones, in a matrix with multiple reporting lines, and may extend outside the K-C organization including suppliers, partners and customers.
Ability to communicate strategies and processes around machine learning and data architecture to cross functional groups and senior levels.
Thought leader with strong connection to industry and technology user groups and networks. Keeps abreast of leading trends in digital, cloud, artificial intelligence, machine learning, block chain, virtual reality, augmented reality and combinations of technology that matter in AI & ML.
High level of communication is required. Must be self-motivated, self-disciplined and have strong time management skills. Embraces learning agility to keep abreast of new technologies and strategies.
Possesses strong leadership skills and exhibits creative thinking to be able to design inventive solutions which solve business challenges. Cultivates networking opportunities within the organization.

Kimberly-Clark and its well-known global brands are an indispensable part of life for people in more than 150 countries. Every day, 1.3 billion people - nearly a quarter of the world's population - trust K-C brands and the solutions they provide to enhance their health, hygiene, and well-being. With brands such as Kleenex, Scott, Huggies, Pull-Ups, Kotex, and Depend, Kimberly-Clark holds No.1 or No. 2 share positions in more than 80 countries. With a 135-year history of innovation, we believe in recruiting the best people and putting them in the right jobs so that they can do their best work. If fresh thinking and a passion to win inspire you, come Unleash Your Power at Kimberly-Clark.

Kimberly-Clark is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation, gender identity or any other characteristic protected by law.

The statements above are intended to describe the general nature and level of work performed by employees assigned to this classification. Statements are not intended to be construed as an exhaustive list of all duties, responsibilities and skills required for this position.
K-C requires that an employee have authorization to work in the country in which the role is based.  In the event an applicant does not have current work authorization, K-C will determine, in its sole discretion, whether to sponsor an individual for work authorization.  However, based on immigration requirements, not all roles are suitable for sponsorship. This position is subject to drug and alcohol testing, including pre-employment testing.
Global VISA and Relocation Specifications:
K-C requires that an employee have authorization to work in the country in which the role is based. In the event an applicant does not have current work authorization, K-C will determine, in its sole discretion, whether to sponsor an individual for work authorization. However, based on immigration requirements, not all roles are suitable for sponsorship.
This role is available for local candidates already authorized to work in the role’s country only. K-C will not provide relocation support for this role.
Primary Location
IT Centre Bengaluru GDTC
Additional Locations
Worker Type
Employee
Worker Sub-Type
Regular
Time Type
Full time",Machine Learning Engineer,Bengaluru,4.0,$10+ billion (USD),INR 168K - INR 183K,Manufacturing,10000+ Employees,Company - Public
"Rareminds
4.5",-1,-1,-1,-1,"Desired Candidate must be Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD

4 - 10 years experience developing software for Computer Vision, Machine/Deep learning

Hands-on with C, C++, Python, Linux, C#

Hands-on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL

Hands-on experience with the internals of networks (CNN, RNN, LSTM, SSD, etc). Customization of NN and improving performance.

Experience with GPU/DSP/ISP/SoC architecture and system software.

Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)

Good analytical and problem-solving skills

Knowledge of computer architecture

Can build prototypes leading to production-worthy solutions

Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Interested Candidate can apply : https://forms.gle/sJ3nxbC56U3M86reA

Job Type: Full-time

Salary: ₹800,000.00 - ₹1,600,000.00 per year

Experience:
total work: 4 years (Preferred)
Education:
Bachelor's (Preferred)",Machine Learning Engineer,Bengaluru,4.5,Less than $1 million (USD),INR 181K - INR 198K,-1,51 to 200 Employees,Company - Private
"Noodle Analytics, Inc.
4.5",-1,2016,-1,Enterprise Software & Network Solutions,"Responsibilities:

As a ML Engineer at Noodle.ai, you will ensure that data science code is maintainable, scalable and debuggable. Automating and abstracting away different repeatable routines that are present in most machine learning tasks. You will be responsible to bring the best software development practices to the data science team and helps them speed up their work. Test machine learning libraries to their extremes, often adding new functionalities. Enabling production deployment of code, testability and accuracy metric tracking. You may have to look constantly for performance improvement and decide which ML technologies will be used in production environment.

Qualifications:

Must have
Bachelors/Masters in Engineering with 3+ years of industry experience
Solid engineering and coding skills. Ability to write high performance production quality code in Python.
Good understanding of Design Patterns
Experience in building containers using Docker
Experience with Numpy, Pandas, Keras, Pytorch, Tensorflow, scikit-learn libraries
Knowledge of Parquet, Apache Arrow, PySpark
Working experience on any one of the orchestration engines - Airflow / Kubeflow / MLFlow
Understanding of ML engineering lifecycle - modelling techniques, feature engineering, feature selection, model training, hyper parameter tuning, model evaluation, model serving
Nice to have
Experience in deploying applications to Kubernetes
Understanding of GPU architecture, Cudas, Rapids
Experience in distributed computing using any of Spark, Open MPI, MapReduce, Celery, Akka or equivalent frameworks
Knowledge of SQL databases - Postgresql, Mysql, MSSql
Exposure to No SQL data stores such as MongoDB/ Redis/ ElasticSearch/ Cassandra
Demonstrated energy and passion that extends beyond your field of study – Are you a computer scientist who writes poetry? A mathematician who loves psychology? An engineer passionate about public policy? We want to build something with you.",Machine Learning Engineer,Bengaluru,4.5,$25 to $50 million (USD),"INR  15,49,760",Information Technology,201 to 500 Employees,Company - Private
"e-con Systems Pvt. Ltd.
3.2",-1,2003,-1,Computer Hardware & Software,"Position: Machine Learning Engineer
Location: Chennai
Experience Required: 0 to 4 years

Skillsets:
Programming knowledge - Must be good in C++ (oops, machine vision libraries)
Technical knowledge - Should have a good understanding of the following
Knowing SLAM is an added advantage
Linear algebra and Matrix manipulations
Image related concepts like segmentation, feature detection, matching, 2D and 3D transformation, stereo correspondence, and matching, etc
ROS concepts, along with other open-source vision algorithms",Machine Learning Engineer,Chennai,3.2,Unknown / Non-Applicable,"INR  4,58,420",Information Technology,201 to 500 Employees,Company - Private
"MindBowser Info Solutions Pvt Ltd
3.7",-1,2012,-1,IT Services,"Company Description

Mindbowser Info solutions is a digital transformation services provider working with global brands aiding on their journey to digital transformation. Mindbowser offers a suite of products and services around user experience, automation, analytics, and mobility that in turn helps businesses become more efficient and improves profitability.

Job Description

We are looking for a Machine Learning Engineer/Data Scientist to work alongside our innovative and growing data science team.The role will be based in our HQ, located in Pune.

Website: https://www.mindbowser.com/

Job description
Our Data Analysts are expected to explore data, technologies, and the application of mathematical techniques to derive data insights.
Ability to gather the domain specific knowledge of the data.
Should have good quantitative skills and the ability to tell a story using data.
Ability to build and fine tune machine learning algorithms which are first used at a proof-of-concept stage and then at a production level.
Should be able to translate prototypes into new products, and provide guidelines for large-scale implementation.
Exp: 0-6 Months
Key Requirements
Programming skills (Python preferred).
Experience of statistical techniques.
Selecting features, building and optimizing classifiers.
Processing, cleansing, and verifying the integrity of data used for analysis.
A basic understanding of the graphs, chart libraries used for data visualization.
Qualifications

BE/Btech/BCA/MCA

Graduate in any stream

Experience Range - 0-1 year",Machine Learning Engineer/Data Scientist,Pune,3.7,Less than $1 million (USD),"INR  4,98,566",Information Technology,1 to 50 Employees,Company - Private
"Ignitarium Technology Solutions
4.2",-1,-1,-1,-1,"Job Locations :
Bangalore, Kochi

Must have

3 - 10 years’ experience developing software for Computer Vision, Machine/Deep learning
Hands on with C, C++, Python, Linux, C#
Hands on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL
Hands-on experience with internals of networks (CNN, RNN, LSTM, SSD etc). Customization of NN and improving performance
Experience with GPU/DSP/ISP/SoC architecture and system software.
Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)
Good analytical and problem-solving skills
Knowledge of computer architecture
Can build prototypes leading to production worthy solutions
Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Education

Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD",Machine Learning Engineer,Bengaluru,4.2,Less than $1 million (USD),"INR 809K - INR 1,309K",-1,51 to 200 Employees,Company - Private
"Quanticate Inc.
3.8",-1,1995,-1,Biotech & Pharmaceuticals,"Overview


We have an exciting opportunity for a Data Scientist to join our dynamic AI Development team. This permanent position is well suited to an individual that is looking to advance their career in Python / R / Java Programming and gain hands-on experience in a thriving and supportive workplace.

Responsibilities


Objectives: 
Primary focus on applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products.
Ability to manage time and follow guidelines and processes.
Procedures: 
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
 Selecting features, building and optimizing classifiers using machine learning techniques
 Once the data source has been identified, mine and analyse data to drive optimization and improvement of product development, marketing techniques and business strategies.
 Enhancing data collection procedures to include information that is relevant for building analytic systems
 Design and review data collection procedures for regulatory compliance.
 Develop custom data models and algorithms to apply to data sets.
 Present information using data visualization techniques
 Propose solutions and strategies to business challenges
 Collaborate with SAS programming and Statistics teams
 Develop company A/B testing framework and test model quality.
 Develop processes and tools to monitor and analyse model performance and data accuracy.
 Raise awareness with other team on Data Science techniques and approaches.
 Have a good understanding of ICH/GCP guidelines.
 Follow appropriate Project Management procedures.
 Communicate effectively with project team.
Key Contacts/Relationships (Internal & External):

Internal:Work closely with other project team members, mentor and line manager.

External:Under supervision, may have limited interaction with internal clients to complete various programming activities. To fulfil this role, the Data Scientist supported by AI team members, may be required to participate in project team meetings and be responsive on an ad-hoc basis.

Qualifications
Qualified to degree level or equivalent, preferably in a numerate discipline
Good knowledge on statistics.
5 years of experience on Programming / Data Science Industry and minimum 2 year as Data Scientist",Data Scientist,Bengaluru,3.8,$10 to $25 million (USD),INR 416K - INR 453K,Biotech & Pharmaceuticals,201 to 500 Employees,Company - Private
"Koninklijke Philips Electronics N.V.
3.9",-1,1891,-1,Health Care Services & Hospitals,"Job Title
Data Scientist- Marketing Analytics -Manager
Job Description


#LI -SR1

About the organization

Philips Global Business Services LLP is a limited liability partnership organization with Royal Philips of the Netherlands. Royal Philips is a diversified technology company, focused on improving people's lives through meaningful innovation in the areas of Health Systems and Personal Health.

Royal Philips (NYSE: PHG, AEX: PHIA) is a leading health technology company focused on improving people's health and enabling better outcomes across the health continuum from healthy living and prevention, to diagnosis, treatment and home care. Philips leverages advanced technology, deep clinical, and consumer insights to deliver integrated solutions. Headquartered in the Netherlands, the company is a leader in diagnostic imaging, image-guided therapy, patient monitoring and health informatics, as well as in consumer health and home care. Philips' health technology portfolio generated 2017 sales of EUR 17.8 billion and employs approximately 74,000 employees with sales and services in more than 100 countries.

For information on Royal Philips, please visit www.philips.com

JD: Data Science Manager/Deputy Manager

Job location: Bangalore

Responsibilities
Analyzes, measures, and facilitates optimization of our marketing return on investments and tactics across multiple channels. Drive excellent practices and technical standards for establishing KPIs and goals for Marketing, developing information suites (Dashboards, reports, visualizations) fit for C-level consumption, and marketing campaign tracking and measurement.
Leverage machine learning models to address key growth challenges such as lifecycle marketing, predictive LTV, cross-channel spend allocation, response modelling, campaign/channel performance measurement methodologies, Program effectiveness and media attribution.
Develop and improve marketing mix and A&P models and frameworks to assign credit for traffic and conversions across a variety of Marketing channels and touchpoints.
Leverage Philips’ data to scale our ability to optimize marketing across the customer journey to optimize return on investment through analysis, modelling, experiments and pre-post analyses.
Develop and implement marketing data management practices
Ability to use data for Exploratory, descriptive, Inferential, Prescriptive, and Advanced Analytics - Mandatory
Ability to share dashboards, reports, and Analytical insights from data – Mandatory
Technical Knowledge and Skills required
Econometrics, Market mix modeling, some Operations research and affinity modeling experience is mandatory
Track record in delivering strong and impactful; competitor and market tracking insights
High affinity with applying new IT platforms / dash boarding software tools for reporting and Experience in a consumer focused, complex, matrixed, multinational environment, e.g. consumer goods, online services, e-commerce, or mobile applications
Competitor insight generation
Strong background into Database design, modeling and architecture – preferred Fluency in web analytics and deep technical understanding of how data are created from first party and third-party web beacons
Proficiency with R and/or Python libraries commonly used in data science

Soft Skills Required
Good communication and presentation skills
Highly driven, energetic, flexible, resourceful & ability to multitask
Clarity of thoughts and vision
Ability to ideate and bring solutions to the table
Adherence to timelines, without sacrificing quality of output
Hands on and detail oriented, with a strong ability to co-ordinate across different Geographies and with different stakeholders at Exec and Director levels
Straightforward, honest and succinct communicator. Can organize, clarify and communicate complex ideas quickly, succinctly and accurately.
Creative. Demonstrated ability to think innovatively—connecting the dots where others cannot when it comes to consumer/ customer and user data to create business building insights

Work Experience
Minimum 3-8 years of increasingly responsible experience in high impactful marketing analytics individual contributor roles
Can be from e-Commerce companies like Amazon, Flipkart etc.
In depth knowledge of multivariate statistical techniques including marketing mix modeling, attribution modelling, TURF, RAD, clustering, churn, customer scoring, neural networks amongst others
High affinity with AI powered insight tools and engines and application of data science to marketing problems
Rich experience in Marketing analytics with a strong understanding of the full range of online marketing channels, how they work, how they can be integrated, and how to evaluate them
Academics
Master’s degree in a quantitative discipline, e.g., Math, Statistics, Physics, Operations Research, Economics, Econometrics
MBA /BTech-BE from IIT/NITs or Tier 1 engineering schools only, , MS Analytics from Tier 1 schools; special preference to MBA from Mudra Institute of Communication, Ahmedabad or MBA schools that excel in Marketing
Strong exposure to Statistics – Predictive Analytics – Mandatory
Contact


If you forgot your password, you can click the Forgot Password button on the Sign In screen to reset it.

If you have any other questions regarding the recruitment process please refer to our FAQs. In case of technical difficulties with the website, please send an email to careersite@philips.com.
(Note: To ensure fairness and legal compliance in our recruitment processes, only technical issues will be monitored through the above inbox. Please do not submit resumes or applications to this email, as they will not be reviewed. Only applications received through the online application process will be considered.)",Data Scientist- Marketing Analytics -Manager,Bengaluru,3.9,$10+ billion (USD),"INR  10,25,463",Health Care,10000+ Employees,Company - Public
"Ignitarium Technology Solutions
4.2",-1,-1,-1,-1,"Job Locations :
Bangalore, Kochi

Must have

3 - 10 years’ experience developing software for Computer Vision, Machine/Deep learning
Hands on with C, C++, Python, Linux, C#
Hands on with OpenCV, TensorFlow, Caffe, CUDA, OpenCL, OpenGL
Hands-on experience with internals of networks (CNN, RNN, LSTM, SSD etc). Customization of NN and improving performance
Experience with GPU/DSP/ISP/SoC architecture and system software.
Hands-on experience with one or more leading embedded SoC platforms (Nvidia, Qualcomm, NXP, Movidius, etc.)
Good analytical and problem-solving skills
Knowledge of computer architecture
Can build prototypes leading to production worthy solutions
Contribution in research communities, publishing papers or participation in Github projects related to machine learning would be a distinct advantage.

Education

Electronics/Electrical/Computer Science Graduate/Post Graduate/PhD",Machine Learning Engineer,Bengaluru,4.2,Less than $1 million (USD),"INR 809K - INR 1,309K",-1,51 to 200 Employees,Company - Private
"Jumio Inc
3.9",-1,2010,-1,Enterprise Software & Network Solutions,"Role Purpose:
The Solutions Expert should be able to provide technical, functional, and subject matter expertise. Research and diagnose the customer data in order to provide them great experience and add value throughout their lifetime with Jumio. Also, help customers understand how to get the best out of Jumio’s products.

Responsibilities:
Understanding the intended use-case and propose recommendations on how best to implement Jumio’s solution to meet customer requirements
Provide technical, functional, and subject matter expertise to Jumio’s Customer Success team.
Create and present a detailed analysis and technical presentations for customers, outlining their problems, opportunities and solutions.
Drive projects in coordination with different teams and track progress, resolving problems; publishing progress reports; recommending actions.
Extract, interpret, evaluate and interrelate data to develop integrated business analysis and projections, which is to be incorporated into the business strategic decision-making
Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports
Actively participate in the implementation of approved changes in process/product and/or customers.
Create informative, actionable and repeatable reporting that highlights relevant business trends and opportunities for improvement.
Creating and delivering customized demos on different platforms (web, iOS, Android)
Conduct insightful, ad hoc analyses to investigate ongoing or one-time operational issues.
Manage prospect testing experience by submitting batch upload processing, coordinating with operations and also working out scope and requirements with operations.
Nurse customer accounts to support speedy implementation and ensure healthy conversion rates.
Develop clear understanding and address issues of key account needs.
Testing of new features/products released and share feedback to concerned teams from a customer viewpoint.
Experience and Qualifications:
Bachelor’s Degree in appropriate field of study or equivalent work experience
Strong customer facing experience, used to interacting with all levels and departments across enterprise customers
Advance Microsoft Office skills, specifically Microsoft Excel and PowerPoint.
Basic technical knowledge about programming languages, mobile operating systems (iOS & Android)
Minimum working experience : 3 years.
In depth technical knowledge, including web and mobile programming or scripting languages (including, but not limited to Java, Objective C, .NET, Swift, XML, PHP), computer operating systems (Unix, Windows), mobile operating systems (iOS, Android)
Great to have Experience and Qualifications:
Existing knowledge of the ID verification, AML or KYC market and the competitive landscape
Knowledge of user digital on boarding, payment and/or risk management systems
Degree education in a relevant field e.g. Computer Science, Engineering
A ‘customer success’ mentality, able to make using Jumio’s products as painless and positive as possible for customers - leading to increasing volumes of transactions
Experience in JIRA, Confluence, Salesforce, PowerBi is a plus.
Key Characteristics and Attitudes:
In a recent global survey these attributes were valued by Jumios in all locations and functions - we firmly believe in hiring for attitude as well as skill.
Friendly and supportive
Adaptable and flexible
Articulate and persuasive
High IQ and EQ
Curious and coachable
Commercially Aware
Resilient and tenacious
Big picture and the detail
Jumio Values:
IDEAL: Integrity, Diversity, Empowerment, Accountable, Leading Innovation

@Work:
Our newest office, Jumio is next to Walmart Labs in Helios Business Park and growing fast. A hub of technical excellence with Machine Learning enablement at its core the engineers and team are committed to learning and innovation. Since opening in 2019 the team has grown rapidly with multiple functions now represented.

Company:
Jumio is the future for online and mobile ID verification. We are the largest and fastest growing company in the ID verification space. With a global footprint, we’re expanding the team to meet strong client demand across a range of industries including Financial Services, Travel, Sharing Economy, Fintech, Gaming, and others.

Equal Opportunities:
Jumio is a collaboration of people with different ideas, strengths, interests and cultures. We welcome applications and new colleagues from all backgrounds and of all statuses.",Solutions Expert/Engineer,Bengaluru,3.9,$100 to $500 million (USD),INR 21K - INR 28K,Information Technology,201 to 500 Employees,Company - Private
